Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,
1.750e-06,4.76,-1.1048
1.760e-06,4.68,-1.1048
1.770e-06,4.76,-1.1048
1.780e-06,4.68,-1.1064
1.790e-06,4.68,-1.1048
1.800e-06,4.76,-1.1056
1.810e-06,4.76,-1.1064
1.820e-06,4.76,-1.104
1.830e-06,4.76,-1.1048
1.840e-06,4.76,-1.1064
1.850e-06,4.68,-1.1048
1.860e-06,4.76,-1.1056
1.870e-06,4.76,-1.1056
1.880e-06,4.76,-1.1048
1.890e-06,4.76,-1.1056
1.900e-06,4.76,-1.1056
1.910e-06,4.76,-1.1064
1.920e-06,4.76,-1.1064
1.930e-06,4.76,-1.1064
1.940e-06,4.76,-1.1064
1.950e-06,4.76,-1.1064
1.960e-06,4.76,-1.1056
1.970e-06,4.84,-1.1072
1.980e-06,4.68,-1.1056
1.990e-06,4.68,-1.1064
2.000e-06,4.68,-1.1064
2.010e-06,4.76,-1.1064
2.020e-06,4.76,-1.1064
2.030e-06,4.76,-1.1064
2.040e-06,4.76,-1.1072
2.050e-06,4.76,-1.1064
2.060e-06,4.68,-1.1064
2.070e-06,4.76,-1.1072
2.080e-06,4.76,-1.1072
2.090e-06,4.76,-1.1072
2.100e-06,4.6,-1.1072
2.110e-06,4.68,-1.1064
2.120e-06,4.76,-1.1072
2.130e-06,4.76,-1.1072
2.140e-06,4.84,-1.1072
2.150e-06,4.76,-1.1064
2.160e-06,4.76,-1.108
2.170e-06,4.76,-1.1072
2.180e-06,4.76,-1.1072
2.190e-06,4.76,-1.1064
2.200e-06,4.76,-1.1072
2.210e-06,4.68,-1.108
2.220e-06,4.76,-1.1072
2.230e-06,4.76,-1.108
2.240e-06,4.68,-1.108
2.250e-06,4.76,-1.1072
2.260e-06,4.68,-1.1088
2.270e-06,4.84,-1.1072
2.280e-06,4.84,-1.108
2.290e-06,4.76,-1.108
2.300e-06,4.76,-1.108
2.310e-06,4.76,-1.108
2.320e-06,4.76,-1.1064
2.330e-06,4.76,-1.108
2.340e-06,4.84,-1.108
2.350e-06,4.76,-1.1088
2.360e-06,4.76,-1.1088
2.370e-06,4.76,-1.1088
2.380e-06,4.76,-1.108
2.390e-06,4.76,-1.1096
2.400e-06,4.76,-1.1088
2.410e-06,4.68,-1.108
2.420e-06,4.84,-1.108
2.430e-06,4.68,-1.1088
2.440e-06,4.76,-1.108
2.450e-06,4.76,-1.1088
2.460e-06,4.76,-1.1088
2.470e-06,4.76,-1.1088
2.480e-06,4.76,-1.1088
2.490e-06,4.76,-1.108
2.500e-06,4.76,-1.1096
2.510e-06,4.76,-1.1096
2.520e-06,4.76,-1.1088
2.530e-06,4.68,-1.1088
2.540e-06,4.76,-1.1104
2.550e-06,4.76,-1.1096
2.560e-06,4.68,-1.1096
2.570e-06,4.76,-1.1096
2.580e-06,4.68,-1.1088
2.590e-06,4.84,-1.1096
2.600e-06,4.68,-1.1104
2.610e-06,4.76,-1.1096
2.620e-06,4.76,-1.1096
2.630e-06,4.76,-1.1096
2.640e-06,4.76,-1.1096
2.650e-06,4.68,-1.1104
2.660e-06,4.76,-1.1096
2.670e-06,4.76,-1.1096
2.680e-06,4.76,-1.1096
2.690e-06,4.76,-1.1096
2.700e-06,4.84,-1.1104
2.710e-06,4.76,-1.1096
2.720e-06,4.76,-1.1104
2.730e-06,4.68,-1.1104
2.740e-06,4.76,-1.1104
2.750e-06,4.68,-1.1104
2.760e-06,4.76,-1.1104
2.770e-06,4.68,-1.1104
2.780e-06,4.76,-1.1104
2.790e-06,4.76,-1.1096
2.800e-06,4.76,-1.1096
2.810e-06,4.68,-1.1104
2.820e-06,4.76,-1.1104
2.830e-06,4.76,-1.1096
2.840e-06,4.76,-1.1104
2.850e-06,4.76,-1.1112
2.860e-06,4.68,-1.1104
2.870e-06,4.76,-1.1112
2.880e-06,4.76,-1.1104
2.890e-06,4.76,-1.1112
2.900e-06,4.76,-1.1112
2.910e-06,4.84,-1.1104
2.920e-06,4.84,-1.1112
2.930e-06,4.76,-1.1104
2.940e-06,4.68,-1.1104
2.950e-06,4.76,-1.1104
2.960e-06,4.76,-1.1112
2.970e-06,4.76,-1.1112
2.980e-06,4.84,-1.1104
2.990e-06,4.76,-1.1112
3.000e-06,4.76,-1.112
3.010e-06,4.76,-1.1104
3.020e-06,4.84,-1.1112
3.030e-06,4.76,-1.1112
3.040e-06,4.76,-1.1112
3.050e-06,4.76,-1.1112
3.060e-06,4.84,-1.1112
3.070e-06,4.76,-1.112
3.080e-06,4.84,-1.1104
3.090e-06,4.76,-1.112
3.100e-06,4.76,-1.112
3.110e-06,4.84,-1.1112
3.120e-06,4.76,-1.1112
3.130e-06,4.68,-1.112
3.140e-06,4.76,-1.1112
3.150e-06,4.68,-1.1112
3.160e-06,4.76,-1.112
3.170e-06,4.76,-1.112
3.180e-06,4.76,-1.1128
3.190e-06,4.84,-1.112
3.200e-06,4.76,-1.1112
3.210e-06,4.76,-1.112
3.220e-06,4.68,-1.112
3.230e-06,4.76,-1.1112
3.240e-06,4.68,-1.1128
3.250e-06,4.76,-1.112
3.260e-06,4.76,-1.112
3.270e-06,4.68,-1.1128
3.280e-06,4.68,-1.1128
3.290e-06,4.76,-1.1128
3.300e-06,4.84,-1.1128
3.310e-06,4.76,-1.1128
3.320e-06,4.68,-1.1128
3.330e-06,4.76,-1.112
3.340e-06,4.76,-1.112
3.350e-06,4.76,-1.112
3.360e-06,4.84,-1.1128
3.370e-06,4.68,-1.1128
3.380e-06,4.76,-1.1128
3.390e-06,4.76,-1.1136
3.400e-06,4.84,-1.1136
3.410e-06,4.76,-1.112
3.420e-06,4.76,-1.1136
3.430e-06,4.76,-1.1136
3.440e-06,4.76,-1.1128
3.450e-06,4.76,-1.1128
3.460e-06,4.76,-1.1128
3.470e-06,4.76,-1.1128
3.480e-06,4.76,-1.1136
3.490e-06,4.76,-1.1128
3.500e-06,4.68,-1.1144
3.510e-06,4.76,-1.1128
3.520e-06,4.68,-1.1128
3.530e-06,4.76,-1.1136
3.540e-06,4.84,-1.1136
3.550e-06,4.84,-1.1152
3.560e-06,4.76,-1.1144
3.570e-06,4.76,-1.1152
3.580e-06,4.76,-1.1144
3.590e-06,4.76,-1.1144
3.600e-06,4.76,-1.1128
3.610e-06,4.68,-1.1144
3.620e-06,4.76,-1.1136
3.630e-06,4.84,-1.1152
3.640e-06,4.76,-1.1144
3.650e-06,4.76,-1.1136
3.660e-06,4.76,-1.1144
3.670e-06,4.84,-1.1128
3.680e-06,4.68,-1.1136
3.690e-06,4.76,-1.1144
3.700e-06,4.76,-1.1152
3.710e-06,4.76,-1.1144
3.720e-06,4.76,-1.1144
3.730e-06,4.76,-1.1152
3.740e-06,4.76,-1.1136
3.750e-06,4.76,-1.1152
3.760e-06,4.76,-1.1144
3.770e-06,4.84,-1.1152
3.780e-06,4.68,-1.1144
3.790e-06,4.76,-1.1136
3.800e-06,4.76,-1.1144
3.810e-06,4.68,-1.1136
3.820e-06,4.84,-1.1152
3.830e-06,4.76,-1.1152
3.840e-06,4.68,-1.1152
3.850e-06,4.76,-1.1152
3.860e-06,4.68,-1.1152
3.870e-06,4.76,-1.1152
3.880e-06,4.76,-1.1152
3.890e-06,4.76,-1.1152
3.900e-06,4.68,-1.1152
3.910e-06,4.76,-1.116
3.920e-06,4.68,-1.1152
3.930e-06,4.84,-1.1152
3.940e-06,4.68,-1.1152
3.950e-06,4.76,-1.1152
3.960e-06,4.76,-1.1152
3.970e-06,4.76,-1.116
3.980e-06,4.76,-1.1152
3.990e-06,4.76,-1.1152
4.000e-06,4.68,-1.1168
4.010e-06,4.76,-1.1152
4.020e-06,4.68,-1.116
4.030e-06,4.84,-1.116
4.040e-06,4.76,-1.116
4.050e-06,4.84,-1.1152
4.060e-06,4.76,-1.116
4.070e-06,4.76,-1.1168
4.080e-06,4.76,-1.1168
4.090e-06,4.76,-1.1168
4.100e-06,4.76,-1.1168
4.110e-06,4.76,-1.1168
4.120e-06,4.84,-1.1168
4.130e-06,4.68,-1.1176
4.140e-06,4.76,-1.1168
4.150e-06,4.76,-1.116
4.160e-06,4.76,-1.1168
4.170e-06,4.76,-1.116
4.180e-06,4.68,-1.1168
4.190e-06,4.68,-1.116
4.200e-06,4.84,-1.116
4.210e-06,4.84,-1.1168
4.220e-06,4.84,-1.1168
4.230e-06,4.76,-1.1168
4.240e-06,4.76,-1.1176
4.250e-06,4.76,-1.1168
4.260e-06,4.84,-1.1176
4.270e-06,4.76,-1.1176
4.280e-06,4.76,-1.1176
4.290e-06,4.68,-1.1176
4.300e-06,4.76,-1.1176
4.310e-06,4.76,-1.1168
4.320e-06,4.76,-1.1168
4.330e-06,4.84,-1.1168
4.340e-06,4.84,-1.1176
4.350e-06,4.76,-1.1168
4.360e-06,4.76,-1.1168
4.370e-06,4.76,-1.1168
4.380e-06,4.76,-1.1176
4.390e-06,4.76,-1.1176
4.400e-06,4.68,-1.1192
4.410e-06,4.68,-1.1176
4.420e-06,4.76,-1.1192
4.430e-06,4.76,-1.1184
4.440e-06,4.68,-1.1184
4.450e-06,4.76,-1.1176
4.460e-06,4.76,-1.1184
4.470e-06,4.76,-1.1176
4.480e-06,4.68,-1.1176
4.490e-06,4.76,-1.1192
4.500e-06,4.76,-1.1184
4.510e-06,4.76,-1.1192
4.520e-06,4.76,-1.1184
4.530e-06,4.76,-1.1192
4.540e-06,4.76,-1.1176
4.550e-06,4.84,-1.1184
4.560e-06,4.84,-1.1176
4.570e-06,4.76,-1.1184
4.580e-06,4.76,-1.1184
4.590e-06,4.76,-1.1184
4.600e-06,4.76,-1.1192
4.610e-06,4.76,-1.1192
4.620e-06,4.76,-1.1192
4.630e-06,4.76,-1.1192
4.640e-06,4.84,-1.1192
4.650e-06,4.84,-1.1184
4.660e-06,4.76,-1.1192
4.670e-06,4.76,-1.12
4.680e-06,4.76,-1.1192
4.690e-06,4.76,-1.1184
4.700e-06,4.84,-1.1192
4.710e-06,4.84,-1.1192
4.720e-06,4.76,-1.1192
4.730e-06,4.68,-1.1184
4.740e-06,4.76,-1.1192
4.750e-06,4.76,-1.1192
4.760e-06,4.76,-1.12
4.770e-06,4.76,-1.12
4.780e-06,4.76,-1.12
4.790e-06,4.76,-1.12
4.800e-06,4.84,-1.12
4.810e-06,4.84,-1.1192
4.820e-06,4.76,-1.1192
4.830e-06,4.76,-1.1192
4.840e-06,4.84,-1.1192
4.850e-06,4.76,-1.12
4.860e-06,4.76,-1.12
4.870e-06,4.84,-1.1208
4.880e-06,4.76,-1.12
4.890e-06,4.68,-1.1192
4.900e-06,4.68,-1.12
4.910e-06,4.76,-1.12
4.920e-06,4.68,-1.1208
4.930e-06,4.92,-1.12
4.940e-06,4.76,-1.1192
4.950e-06,4.76,-1.12
4.960e-06,4.76,-1.12
4.970e-06,4.76,-1.1208
4.980e-06,4.76,-1.12
4.990e-06,4.84,-1.12
5.000e-06,4.68,-1.1216
5.010e-06,4.76,-1.1192
5.020e-06,4.76,-1.1208
5.030e-06,4.76,-1.1216
5.040e-06,4.76,-1.1208
5.050e-06,4.76,-1.12
5.060e-06,4.76,-1.12
5.070e-06,4.76,-1.1208
5.080e-06,4.76,-1.1208
5.090e-06,4.76,-1.1208
5.100e-06,4.76,-1.1208
5.110e-06,4.76,-1.1208
5.120e-06,4.76,-1.1208
5.130e-06,4.76,-1.1208
5.140e-06,4.76,-1.1208
5.150e-06,4.76,-1.1208
5.160e-06,4.68,-1.1208
5.170e-06,4.84,-1.1224
5.180e-06,4.76,-1.1216
5.190e-06,4.84,-1.1216
5.200e-06,4.76,-1.1216
5.210e-06,4.68,-1.1216
5.220e-06,4.84,-1.1224
5.230e-06,4.76,-1.1216
5.240e-06,4.76,-1.1208
5.250e-06,4.84,-1.1208
5.260e-06,4.84,-1.1224
5.270e-06,4.76,-1.1232
5.280e-06,4.76,-1.1216
5.290e-06,4.76,-1.1216
5.300e-06,4.84,-1.1216
5.310e-06,4.84,-1.1216
5.320e-06,4.76,-1.1224
5.330e-06,4.76,-1.1224
5.340e-06,4.84,-1.1224
5.350e-06,4.68,-1.1232
5.360e-06,4.76,-1.1224
5.370e-06,4.76,-1.1224
5.380e-06,4.76,-1.1232
5.390e-06,4.68,-1.1224
5.400e-06,4.76,-1.1224
5.410e-06,4.76,-1.1224
5.420e-06,4.76,-1.1232
5.430e-06,4.76,-1.1232
5.440e-06,4.84,-1.1232
5.450e-06,4.76,-1.1224
5.460e-06,4.84,-1.1224
5.470e-06,4.76,-1.1232
5.480e-06,4.76,-1.1232
5.490e-06,4.84,-1.1224
5.500e-06,4.92,-1.1232
5.510e-06,4.68,-1.1232
5.520e-06,4.76,-1.1232
5.530e-06,4.84,-1.1224
5.540e-06,4.84,-1.1224
5.550e-06,4.76,-1.1224
5.560e-06,4.84,-1.1232
5.570e-06,4.76,-1.124
5.580e-06,4.76,-1.1232
5.590e-06,4.76,-1.124
5.600e-06,4.76,-1.1232
5.610e-06,4.92,-1.1232
5.620e-06,4.76,-1.124
5.630e-06,4.76,-1.1232
5.640e-06,4.76,-1.124
5.650e-06,4.76,-1.124
5.660e-06,4.76,-1.124
5.670e-06,4.76,-1.1232
5.680e-06,4.76,-1.124
5.690e-06,4.76,-1.1232
5.700e-06,4.76,-1.1232
5.710e-06,4.76,-1.1248
5.720e-06,4.76,-1.124
5.730e-06,4.84,-1.124
5.740e-06,4.84,-1.124
5.750e-06,4.76,-1.1248
5.760e-06,4.76,-1.124
5.770e-06,4.68,-1.124
5.780e-06,4.76,-1.1248
5.790e-06,4.76,-1.124
5.800e-06,4.76,-1.124
5.810e-06,4.84,-1.124
5.820e-06,4.84,-1.124
5.830e-06,4.6,-1.1248
5.840e-06,4.68,-1.1248
5.850e-06,4.84,-1.1248
5.860e-06,4.76,-1.1256
5.870e-06,4.76,-1.124
5.880e-06,4.84,-1.1248
5.890e-06,4.76,-1.1248
5.900e-06,4.68,-1.1248
5.910e-06,4.84,-1.1248
5.920e-06,4.76,-1.1248
5.930e-06,4.84,-1.1248
5.940e-06,4.76,-1.124
5.950e-06,4.76,-1.1256
5.960e-06,4.76,-1.124
5.970e-06,4.76,-1.1256
5.980e-06,4.76,-1.1248
5.990e-06,4.76,-1.1256
6.000e-06,4.76,-1.124
6.010e-06,4.76,-1.1248
6.020e-06,4.76,-1.1256
6.030e-06,4.76,-1.1256
6.040e-06,4.76,-1.1248
6.050e-06,4.68,-1.1248
6.060e-06,4.76,-1.1256
6.070e-06,4.84,-1.1256
6.080e-06,4.68,-1.1256
6.090e-06,4.76,-1.1256
6.100e-06,4.84,-1.1256
6.110e-06,4.76,-1.1256
6.120e-06,4.76,-1.1264
6.130e-06,4.84,-1.1264
6.140e-06,4.6,-1.1264
6.150e-06,4.84,-1.1248
6.160e-06,4.84,-1.1256
6.170e-06,4.84,-1.1256
6.180e-06,4.84,-1.1256
6.190e-06,4.76,-1.1256
6.200e-06,4.76,-1.1264
6.210e-06,4.76,-1.1256
6.220e-06,4.84,-1.1264
6.230e-06,4.84,-1.1256
6.240e-06,4.76,-1.1264
6.250e-06,4.84,-1.1264
6.260e-06,4.76,-1.1256
6.270e-06,4.76,-1.1264
6.280e-06,4.92,-1.128
6.290e-06,4.84,-1.1264
6.300e-06,4.76,-1.1256
6.310e-06,4.76,-1.1272
6.320e-06,4.84,-1.1264
6.330e-06,4.76,-1.1264
6.340e-06,4.84,-1.1248
6.350e-06,4.76,-1.1264
6.360e-06,4.76,-1.128
6.370e-06,5,-1.128
6.380e-06,4.84,-1.1192
6.390e-06,4.68,-1.12
6.400e-06,4.76,-1.1288
6.410e-06,4.92,-1.1344
6.420e-06,5,-1.1256
6.430e-06,4.92,-1.1112
6.440e-06,4.44,-1.132
6.450e-06,4.44,-1.1256
6.460e-06,5.08,-1.1336
6.470e-06,5.08,-1.1176
6.480e-06,4.04,-1.1264
6.490e-06,4.2,-1.128
6.500e-06,5.32,-1.136
6.510e-06,5.8,-1.1184
6.520e-06,4.36,-1.1192
6.530e-06,3.64,-1.1312
6.540e-06,4.68,-1.1312
6.550e-06,5.8,-1.124
6.560e-06,5.16,-1.1192
6.570e-06,3.96,-1.1296
6.580e-06,3.96,-1.1296
6.590e-06,5.24,-1.1264
6.600e-06,5.48,-1.12
6.610e-06,4.68,-1.1264
6.620e-06,4.2,-1.1288
6.630e-06,4.76,-1.1256
6.640e-06,5.16,-1.1208
6.650e-06,4.84,-1.124
6.660e-06,4.52,-1.128
6.670e-06,4.76,-1.128
6.680e-06,5,-1.1208
6.690e-06,4.68,-1.1216
6.700e-06,4.44,-1.1272
6.710e-06,4.76,-1.1288
6.720e-06,5.16,-1.124
6.730e-06,4.92,-1.1216
6.740e-06,4.28,-1.1248
6.750e-06,4.44,-1.128
6.760e-06,5.08,-1.124
6.770e-06,5.24,-1.1208
6.780e-06,4.52,-1.1232
6.790e-06,4.28,-1.1264
6.800e-06,4.76,-1.1256
6.810e-06,5.16,-1.1216
6.820e-06,4.92,-1.124
6.830e-06,4.44,-1.1256
6.840e-06,4.6,-1.1256
6.850e-06,5,-1.1232
6.860e-06,4.92,-1.1224
6.870e-06,4.52,-1.124
6.880e-06,4.68,-1.1264
6.890e-06,4.84,-1.1232
6.900e-06,5,-1.1224
6.910e-06,4.76,-1.124
6.920e-06,4.52,-1.1256
6.930e-06,4.76,-1.1232
6.940e-06,5,-1.1232
6.950e-06,4.76,-1.1224
6.960e-06,4.6,-1.1232
6.970e-06,4.68,-1.124
6.980e-06,4.92,-1.1232
6.990e-06,4.92,-1.1216
7.000e-06,4.76,-1.1232
7.010e-06,4.68,-1.124
7.020e-06,4.84,-1.1224
7.030e-06,4.84,-1.1216
7.040e-06,4.84,-1.1232
7.050e-06,4.68,-1.124
7.060e-06,4.76,-1.124
7.070e-06,4.84,-1.1208
7.080e-06,4.76,-1.1216
7.090e-06,4.6,-1.124
7.100e-06,4.84,-1.1232
7.110e-06,4.84,-1.1216
7.120e-06,4.76,-1.1216
7.130e-06,4.6,-1.1224
7.140e-06,4.84,-1.1232
7.150e-06,4.84,-1.1208
7.160e-06,4.92,-1.1216
7.170e-06,4.76,-1.1216
7.180e-06,4.68,-1.1232
7.190e-06,4.76,-1.1216
7.200e-06,4.84,-1.1216
7.210e-06,4.68,-1.1208
7.220e-06,4.76,-1.124
7.230e-06,4.76,-1.1208
7.240e-06,4.84,-1.1208
7.250e-06,4.84,-1.1208
7.260e-06,4.76,-1.1216
7.270e-06,4.84,-1.1224
7.280e-06,4.84,-1.1208
7.290e-06,4.84,-1.1208
7.300e-06,4.68,-1.1208
7.310e-06,4.76,-1.1208
7.320e-06,4.76,-1.1208
7.330e-06,4.76,-1.1208
7.340e-06,4.68,-1.12
7.350e-06,4.84,-1.1208
7.360e-06,4.76,-1.1216
7.370e-06,4.84,-1.1208
7.380e-06,4.76,-1.1208
7.390e-06,4.76,-1.1216
7.400e-06,4.76,-1.12
7.410e-06,4.84,-1.12
7.420e-06,4.76,-1.12
7.430e-06,4.76,-1.1216
7.440e-06,4.84,-1.1208
7.450e-06,4.76,-1.1192
7.460e-06,4.76,-1.12
7.470e-06,4.76,-1.1192
7.480e-06,4.76,-1.12
7.490e-06,4.76,-1.1192
7.500e-06,4.76,-1.1192
7.510e-06,4.76,-1.1192
7.520e-06,4.84,-1.12
7.530e-06,4.84,-1.1192
7.540e-06,4.76,-1.1192
7.550e-06,4.76,-1.1192
7.560e-06,4.76,-1.1192
7.570e-06,4.84,-1.1192
7.580e-06,4.84,-1.12
7.590e-06,4.84,-1.1192
7.600e-06,4.76,-1.1184
7.610e-06,4.76,-1.1192
7.620e-06,4.76,-1.1192
7.630e-06,4.84,-1.12
7.640e-06,4.68,-1.1184
7.650e-06,4.76,-1.1184
7.660e-06,4.76,-1.1192
7.670e-06,4.84,-1.1184
7.680e-06,4.76,-1.1192
7.690e-06,4.68,-1.1184
7.700e-06,4.68,-1.1184
7.710e-06,4.76,-1.1184
7.720e-06,4.84,-1.1192
7.730e-06,4.76,-1.1192
7.740e-06,4.76,-1.1184
7.750e-06,4.76,-1.1192
7.760e-06,4.84,-1.1176
7.770e-06,4.68,-1.1184
7.780e-06,4.76,-1.1184
7.790e-06,4.76,-1.1184
7.800e-06,4.84,-1.1184
7.810e-06,4.76,-1.1176
7.820e-06,4.76,-1.1184
7.830e-06,4.76,-1.1168
7.840e-06,4.84,-1.1184
7.850e-06,4.76,-1.1176
7.860e-06,4.84,-1.1168
7.870e-06,4.84,-1.1176
7.880e-06,4.76,-1.1176
7.890e-06,4.76,-1.1176
7.900e-06,4.76,-1.1176
7.910e-06,4.68,-1.1168
7.920e-06,4.84,-1.1168
7.930e-06,4.76,-1.1168
7.940e-06,4.84,-1.1168
7.950e-06,4.84,-1.1168
7.960e-06,4.84,-1.1168
7.970e-06,4.84,-1.1168
7.980e-06,4.76,-1.1168
7.990e-06,4.84,-1.1176
8.000e-06,4.76,-1.1168
8.010e-06,4.76,-1.116
8.020e-06,4.76,-1.116
8.030e-06,4.76,-1.116
8.040e-06,4.76,-1.1168
8.050e-06,4.84,-1.1152
8.060e-06,4.76,-1.1152
8.070e-06,4.68,-1.116
8.080e-06,4.76,-1.116
8.090e-06,4.68,-1.116
8.100e-06,4.76,-1.116
8.110e-06,4.76,-1.1168
8.120e-06,4.84,-1.1168
8.130e-06,4.68,-1.116
8.140e-06,4.68,-1.1152
8.150e-06,4.92,-1.1168
8.160e-06,4.76,-1.116
8.170e-06,4.84,-1.116
8.180e-06,4.76,-1.116
8.190e-06,4.76,-1.1152
8.200e-06,4.76,-1.1168
8.210e-06,4.76,-1.1152
8.220e-06,4.76,-1.1152
8.230e-06,4.76,-1.1144
8.240e-06,4.84,-1.1152
8.250e-06,4.76,-1.1144
8.260e-06,4.84,-1.1152
8.270e-06,4.76,-1.1152
8.280e-06,4.84,-1.1152
8.290e-06,4.76,-1.1144
8.300e-06,4.76,-1.1152
8.310e-06,4.76,-1.1152
8.320e-06,4.76,-1.1152
8.330e-06,4.76,-1.1144
8.340e-06,4.76,-1.1152
8.350e-06,4.76,-1.1144
8.360e-06,4.76,-1.1144
8.370e-06,4.84,-1.1152
8.380e-06,4.84,-1.1144
8.390e-06,4.76,-1.1136
8.400e-06,4.84,-1.1144
8.410e-06,4.84,-1.1136
8.420e-06,4.84,-1.1136
8.430e-06,4.76,-1.1144
8.440e-06,4.76,-1.1136
8.450e-06,4.76,-1.1136
8.460e-06,4.76,-1.1136
8.470e-06,4.76,-1.1136
8.480e-06,4.84,-1.1136
8.490e-06,4.76,-1.1136
8.500e-06,4.76,-1.1136
8.510e-06,4.76,-1.1128
8.520e-06,4.84,-1.1144
8.530e-06,4.76,-1.1136
8.540e-06,4.84,-1.1136
8.550e-06,4.76,-1.1128
8.560e-06,4.76,-1.1136
8.570e-06,4.84,-1.1136
8.580e-06,4.76,-1.1128
8.590e-06,4.76,-1.1128
8.600e-06,4.76,-1.1128
8.610e-06,4.76,-1.1128
8.620e-06,4.84,-1.1128
8.630e-06,4.76,-1.1128
8.640e-06,4.68,-1.1136
8.650e-06,4.76,-1.1128
8.660e-06,4.68,-1.1128
8.670e-06,4.68,-1.1128
8.680e-06,4.76,-1.1128
8.690e-06,4.76,-1.1128
8.700e-06,4.84,-1.112
8.710e-06,4.76,-1.1112
8.720e-06,4.76,-1.1128
8.730e-06,4.68,-1.1128
8.740e-06,4.76,-1.112
8.750e-06,4.76,-1.112
8.760e-06,4.76,-1.1112
8.770e-06,4.76,-1.1128
8.780e-06,4.76,-1.1136
8.790e-06,4.76,-1.112
8.800e-06,4.76,-1.112
8.810e-06,4.76,-1.112
8.820e-06,4.76,-1.112
8.830e-06,4.68,-1.1112
8.840e-06,4.76,-1.1112
8.850e-06,4.76,-1.112
8.860e-06,4.76,-1.1112
8.870e-06,4.76,-1.112
8.880e-06,4.76,-1.1112
8.890e-06,4.76,-1.1112
8.900e-06,4.76,-1.1112
8.910e-06,4.76,-1.1112
8.920e-06,4.84,-1.1112
8.930e-06,4.76,-1.1112
8.940e-06,4.68,-1.1104
8.950e-06,4.76,-1.1112
8.960e-06,4.76,-1.1104
8.970e-06,4.76,-1.1112
8.980e-06,4.68,-1.1112
8.990e-06,4.76,-1.1104
9.000e-06,4.76,-1.1104
9.010e-06,4.76,-1.1104
9.020e-06,4.84,-1.1104
9.030e-06,4.76,-1.1104
9.040e-06,4.84,-1.1104
9.050e-06,4.84,-1.1104
9.060e-06,4.84,-1.1096
9.070e-06,4.76,-1.1096
9.080e-06,4.84,-1.1104
9.090e-06,4.76,-1.1112
9.100e-06,4.84,-1.1096
9.110e-06,4.76,-1.1104
9.120e-06,4.76,-1.1096
9.130e-06,4.76,-1.1096
9.140e-06,4.76,-1.1104
9.150e-06,4.76,-1.1112
9.160e-06,4.76,-1.1088
9.170e-06,4.76,-1.1088
9.180e-06,4.76,-1.1088
9.190e-06,4.76,-1.1096
9.200e-06,4.6,-1.1104
9.210e-06,4.76,-1.1096
9.220e-06,4.76,-1.1088
9.230e-06,4.68,-1.1088
9.240e-06,4.68,-1.1104
9.250e-06,4.68,-1.1104
9.260e-06,4.84,-1.1096
9.270e-06,4.68,-1.1088
9.280e-06,4.84,-1.108
9.290e-06,4.76,-1.108
9.300e-06,4.76,-1.1088
9.310e-06,4.68,-1.1096
9.320e-06,4.84,-1.108
9.330e-06,4.76,-1.108
9.340e-06,4.84,-1.108
9.350e-06,4.76,-1.1072
9.360e-06,4.84,-1.1088
9.370e-06,4.84,-1.1088
9.380e-06,4.76,-1.108
9.390e-06,4.76,-1.1088
9.400e-06,4.76,-1.1072
9.410e-06,4.76,-1.108
9.420e-06,4.76,-1.1088
9.430e-06,4.76,-1.108
9.440e-06,4.84,-1.108
9.450e-06,4.76,-1.108
9.460e-06,4.68,-1.1072
9.470e-06,4.76,-1.108
9.480e-06,4.68,-1.1088
9.490e-06,4.76,-1.1072
9.500e-06,4.76,-1.1064
9.510e-06,4.76,-1.1072
9.520e-06,4.76,-1.1088
9.530e-06,4.76,-1.108
9.540e-06,4.76,-1.1072
9.550e-06,4.76,-1.1072
9.560e-06,4.76,-1.1072
9.570e-06,4.76,-1.1072
9.580e-06,4.68,-1.1072
9.590e-06,4.76,-1.1072
9.600e-06,4.76,-1.1072
9.610e-06,4.76,-1.1064
9.620e-06,4.76,-1.1072
9.630e-06,4.76,-1.1072
9.640e-06,4.76,-1.1072
9.650e-06,4.76,-1.1072
9.660e-06,4.76,-1.1056
9.670e-06,4.68,-1.1064
9.680e-06,4.76,-1.1056
9.690e-06,4.76,-1.1064
9.700e-06,4.76,-1.1064
9.710e-06,4.76,-1.1072
9.720e-06,4.76,-1.1064
9.730e-06,4.76,-1.1064
9.740e-06,4.84,-1.1056
9.750e-06,4.76,-1.1064
9.760e-06,4.76,-1.1056
9.770e-06,4.76,-1.1064
9.780e-06,4.68,-1.1064
9.790e-06,4.76,-1.1056
9.800e-06,4.68,-1.1056
9.810e-06,4.76,-1.1056
9.820e-06,4.76,-1.1048
9.830e-06,4.84,-1.1056
9.840e-06,4.76,-1.1056
9.850e-06,4.76,-1.1048
9.860e-06,4.76,-1.1048
9.870e-06,4.76,-1.1056
9.880e-06,4.76,-1.1048
9.890e-06,4.68,-1.1056
9.900e-06,4.76,-1.1056
9.910e-06,4.76,-1.1056
9.920e-06,4.68,-1.1048
9.930e-06,4.76,-1.1056
9.940e-06,4.84,-1.1056
9.950e-06,4.76,-1.1048
9.960e-06,4.76,-1.104
9.970e-06,4.76,-1.1048
9.980e-06,4.68,-1.104
9.990e-06,4.76,-1.1048
1.000e-05,4.76,-1.104
1.001e-05,4.76,-1.104
1.002e-05,4.76,-1.1032
1.003e-05,4.68,-1.104
1.004e-05,4.68,-1.1048
1.005e-05,4.84,-1.1056
