Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
-3.960e-06,0.3,9.372,0.0457
-3.950e-06,0.5,9.38,0.0449
-3.940e-06,0.5,9.372,0.0455
-3.930e-06,0.3,9.372,0.0455
-3.920e-06,0.3,9.372,0.0451
-3.910e-06,0.5,9.364,0.0455
-3.900e-06,0.3,9.372,0.0453
-3.890e-06,0.5,9.372,0.0457
-3.880e-06,0.3,9.372,0.0451
-3.870e-06,0.1,9.372,0.0457
-3.860e-06,0.1,9.372,0.0453
-3.850e-06,0.5,9.364,0.0453
-3.840e-06,0.3,9.372,0.0445
-3.830e-06,0.3,9.372,0.0453
-3.820e-06,0.5,9.364,0.0453
-3.810e-06,0.3,9.364,0.0455
-3.800e-06,0.3,9.364,0.0459
-3.790e-06,0.5,9.364,0.0455
-3.780e-06,0.5,9.364,0.0451
-3.770e-06,0.5,9.372,0.0455
-3.760e-06,0.5,9.38,0.0455
-3.750e-06,0.3,9.372,0.0457
-3.740e-06,0.5,9.372,0.0455
-3.730e-06,0.5,9.38,0.0455
-3.720e-06,0.5,9.364,0.0455
-3.710e-06,0.3,9.372,0.0455
-3.700e-06,0.3,9.38,0.0453
-3.690e-06,0.5,9.38,0.0453
-3.680e-06,0.3,9.364,0.0457
-3.670e-06,0.3,9.38,0.0455
-3.660e-06,0.3,9.38,0.0453
-3.650e-06,0.3,9.372,0.0453
-3.640e-06,0.5,9.372,0.0455
-3.630e-06,0.5,9.38,0.0453
-3.620e-06,0.3,9.38,0.0453
-3.610e-06,0.3,9.38,0.0449
-3.600e-06,0.3,9.38,0.0457
-3.590e-06,0.5,9.38,0.0451
-3.580e-06,0.3,9.38,0.0457
-3.570e-06,0.5,9.38,0.0457
-3.560e-06,0.3,9.38,0.0453
-3.550e-06,0.3,9.38,0.0457
-3.540e-06,0.5,9.38,0.0457
-3.530e-06,0.1,9.38,0.0455
-3.520e-06,0.3,9.38,0.0453
-3.510e-06,0.5,9.38,0.0455
-3.500e-06,0.3,9.372,0.0455
-3.490e-06,0.3,9.38,0.0453
-3.480e-06,0.3,9.372,0.0453
-3.470e-06,0.3,9.38,0.0455
-3.460e-06,0.3,9.38,0.0455
-3.450e-06,0.3,9.38,0.0453
-3.440e-06,0.5,9.38,0.0451
-3.430e-06,0.3,9.38,0.0455
-3.420e-06,0.5,9.388,0.0451
-3.410e-06,0.3,9.372,0.0455
-3.400e-06,0.5,9.38,0.0449
-3.390e-06,0.3,9.38,0.0457
-3.380e-06,0.5,9.38,0.0455
-3.370e-06,0.1,9.388,0.0453
-3.360e-06,0.3,9.38,0.0451
-3.350e-06,0.3,9.388,0.0455
-3.340e-06,0.5,9.38,0.0453
-3.330e-06,0.3,9.388,0.0453
-3.320e-06,0.7,9.388,0.0453
-3.310e-06,0.3,9.388,0.0457
-3.300e-06,0.5,9.388,0.0453
-3.290e-06,0.3,9.388,0.0453
-3.280e-06,0.1,9.388,0.0453
-3.270e-06,0.5,9.38,0.0455
-3.260e-06,0.3,9.38,0.0453
-3.250e-06,0.5,9.38,0.0453
-3.240e-06,0.3,9.396,0.0453
-3.230e-06,0.5,9.388,0.0455
-3.220e-06,0.3,9.396,0.0457
-3.210e-06,0.3,9.388,0.0457
-3.200e-06,0.3,9.388,0.0453
-3.190e-06,0.5,9.388,0.0461
-3.180e-06,0.3,9.396,0.0455
-3.170e-06,0.3,9.396,0.0453
-3.160e-06,0.3,9.388,0.0453
-3.150e-06,0.3,9.396,0.0455
-3.140e-06,0.5,9.388,0.0453
-3.130e-06,0.3,9.388,0.0457
-3.120e-06,0.3,9.38,0.0457
-3.110e-06,0.5,9.388,0.0453
-3.100e-06,0.3,9.388,0.0453
-3.090e-06,0.3,9.38,0.0457
-3.080e-06,0.5,9.396,0.0457
-3.070e-06,0.5,9.388,0.0459
-3.060e-06,0.3,9.396,0.0457
-3.050e-06,0.3,9.396,0.0453
-3.040e-06,0.3,9.388,0.0453
-3.030e-06,0.5,9.388,0.0455
-3.020e-06,0.5,9.388,0.0455
-3.010e-06,0.3,9.388,0.0451
-3.000e-06,0.3,9.396,0.0455
-2.990e-06,0.3,9.396,0.0455
-2.980e-06,0.3,9.388,0.0457
-2.970e-06,0.3,9.388,0.0453
-2.960e-06,0.5,9.404,0.0457
-2.950e-06,0.3,9.396,0.0455
-2.940e-06,0.3,9.388,0.0453
-2.930e-06,0.5,9.388,0.0455
-2.920e-06,0.3,9.396,0.0453
-2.910e-06,0.3,9.396,0.0455
-2.900e-06,0.5,9.404,0.0455
-2.890e-06,0.3,9.396,0.0453
-2.880e-06,0.3,9.388,0.0453
-2.870e-06,0.3,9.396,0.0455
-2.860e-06,0.3,9.396,0.0455
-2.850e-06,0.5,9.396,0.0453
-2.840e-06,0.3,9.396,0.0455
-2.830e-06,0.3,9.404,0.0457
-2.820e-06,0.5,9.388,0.0453
-2.810e-06,0.5,9.396,0.0453
-2.800e-06,0.1,9.396,0.0457
-2.790e-06,0.3,9.404,0.0453
-2.780e-06,0.5,9.388,0.0455
-2.770e-06,0.5,9.388,0.0455
-2.760e-06,0.5,9.396,0.0455
-2.750e-06,0.5,9.404,0.0457
-2.740e-06,0.3,9.396,0.0457
-2.730e-06,0.5,9.396,0.0453
-2.720e-06,0.1,9.396,0.0455
-2.710e-06,0.5,9.396,0.0451
-2.700e-06,0.3,9.404,0.0459
-2.690e-06,0.5,9.396,0.0455
-2.680e-06,0.3,9.396,0.0455
-2.670e-06,0.3,9.404,0.0453
-2.660e-06,0.3,9.396,0.0457
-2.650e-06,0.3,9.404,0.0455
-2.640e-06,0.7,9.388,0.0455
-2.630e-06,0.5,9.412,0.0455
-2.620e-06,0.3,9.396,0.0457
-2.610e-06,0.3,9.404,0.0455
-2.600e-06,0.3,9.404,0.0457
-2.590e-06,0.5,9.404,0.0453
-2.580e-06,0.3,9.396,0.0453
-2.570e-06,0.7,9.404,0.0453
-2.560e-06,0.3,9.404,0.0453
-2.550e-06,0.7,9.396,0.0455
-2.540e-06,0.3,9.412,0.0453
-2.530e-06,0.7,9.404,0.0459
-2.520e-06,0.3,9.404,0.0455
-2.510e-06,0.3,9.404,0.0457
-2.500e-06,0.3,9.404,0.0453
-2.490e-06,0.5,9.404,0.0455
-2.480e-06,0.1,9.404,0.0455
-2.470e-06,0.3,9.404,0.0457
-2.460e-06,0.3,9.412,0.0453
-2.450e-06,0.3,9.412,0.0453
-2.440e-06,0.3,9.404,0.0453
-2.430e-06,0.3,9.396,0.0455
-2.420e-06,0.3,9.412,0.0455
-2.410e-06,0.3,9.404,0.0453
-2.400e-06,0.5,9.404,0.0457
-2.390e-06,0.5,9.404,0.0457
-2.380e-06,0.5,9.404,0.0457
-2.370e-06,0.3,9.404,0.0455
-2.360e-06,0.3,9.404,0.0453
-2.350e-06,0.5,9.404,0.0455
-2.340e-06,0.5,9.412,0.0453
-2.330e-06,0.3,9.404,0.0455
-2.320e-06,0.3,9.404,0.0457
-2.310e-06,0.5,9.404,0.0455
-2.300e-06,0.5,9.42,0.0455
-2.290e-06,0.5,9.404,0.0455
-2.280e-06,0.3,9.412,0.0451
-2.270e-06,0.3,9.412,0.0455
-2.260e-06,0.1,9.412,0.0453
-2.250e-06,0.3,9.396,0.0457
-2.240e-06,0.5,9.412,0.0453
-2.230e-06,0.3,9.404,0.0451
-2.220e-06,0.5,9.404,0.0457
-2.210e-06,0.5,9.412,0.0457
-2.200e-06,0.5,9.404,0.0453
-2.190e-06,0.3,9.412,0.0457
-2.180e-06,0.5,9.404,0.0453
-2.170e-06,0.1,9.404,0.0459
-2.160e-06,0.3,9.404,0.0455
-2.150e-06,0.3,9.404,0.0455
-2.140e-06,0.3,9.412,0.0457
-2.130e-06,0.5,9.396,0.0457
-2.120e-06,0.3,9.404,0.0457
-2.110e-06,0.5,9.412,0.0457
-2.100e-06,0.3,9.404,0.0455
-2.090e-06,0.3,9.42,0.0455
-2.080e-06,0.3,9.412,0.0457
-2.070e-06,0.3,9.412,0.0455
-2.060e-06,0.3,9.42,0.0457
-2.050e-06,0.5,9.412,0.0455
-2.040e-06,0.3,9.42,0.0457
-2.030e-06,0.1,9.42,0.0457
-2.020e-06,0.3,9.42,0.0459
-2.010e-06,0.5,9.412,0.0455
-2.000e-06,0.1,9.412,0.0455
-1.990e-06,0.5,9.42,0.0459
-1.980e-06,0.3,9.412,0.0457
-1.970e-06,0.3,9.428,0.0459
-1.960e-06,0.3,9.404,0.0455
-1.950e-06,0.1,9.42,0.0459
-1.940e-06,0.5,9.412,0.0457
-1.930e-06,0.3,9.412,0.0459
-1.920e-06,0.5,9.42,0.0453
-1.910e-06,0.3,9.42,0.0455
-1.900e-06,0.3,9.412,0.0457
-1.890e-06,0.1,9.412,0.0455
-1.880e-06,0.3,9.42,0.0457
-1.870e-06,0.5,9.42,0.0457
-1.860e-06,0.3,9.42,0.0457
-1.850e-06,0.3,9.42,0.0455
-1.840e-06,0.3,9.428,0.0457
-1.830e-06,0.5,9.42,0.0459
-1.820e-06,0.5,9.42,0.0455
-1.810e-06,0.1,9.42,0.0457
-1.800e-06,0.1,9.412,0.0455
-1.790e-06,0.5,9.42,0.0455
-1.780e-06,0.1,9.42,0.0457
-1.770e-06,0.5,9.42,0.0457
-1.760e-06,0.7,9.428,0.0457
-1.750e-06,0.5,9.412,0.0457
-1.740e-06,0.5,9.412,0.0455
-1.730e-06,0.3,9.42,0.0457
-1.720e-06,0.3,9.42,0.0455
-1.710e-06,0.3,9.428,0.0455
-1.700e-06,0.3,9.42,0.0451
-1.690e-06,0.5,9.42,0.0453
-1.680e-06,0.5,9.42,0.0453
-1.670e-06,0.3,9.42,0.0461
-1.660e-06,0.3,9.42,0.0459
-1.650e-06,0.3,9.412,0.0459
-1.640e-06,0.3,9.42,0.0457
-1.630e-06,0.3,9.42,0.0455
-1.620e-06,0.1,9.42,0.0459
-1.610e-06,0.3,9.42,0.0453
-1.600e-06,0.3,9.428,0.0457
-1.590e-06,0.3,9.428,0.0457
-1.580e-06,0.3,9.42,0.0453
-1.570e-06,0.3,9.42,0.0455
-1.560e-06,0.3,9.42,0.0457
-1.550e-06,0.3,9.42,0.0455
-1.540e-06,0.5,9.428,0.0457
-1.530e-06,0.3,9.428,0.0457
-1.520e-06,0.5,9.42,0.0453
-1.510e-06,0.3,9.42,0.0459
-1.500e-06,0.3,9.42,0.0457
-1.490e-06,0.3,9.42,0.0455
-1.480e-06,0.3,9.42,0.0457
-1.470e-06,0.3,9.42,0.0457
-1.460e-06,0.3,9.42,0.0457
-1.450e-06,0.3,9.42,0.0459
-1.440e-06,0.3,9.42,0.0461
-1.430e-06,0.3,9.428,0.0457
-1.420e-06,0.3,9.436,0.0455
-1.410e-06,0.3,9.428,0.0457
-1.400e-06,0.3,9.42,0.0457
-1.390e-06,0.5,9.436,0.0459
-1.380e-06,0.1,9.428,0.0453
-1.370e-06,0.3,9.428,0.0457
-1.360e-06,0.5,9.42,0.0453
-1.350e-06,0.3,9.428,0.0457
-1.340e-06,0.5,9.42,0.0455
-1.330e-06,0.5,9.428,0.0455
-1.320e-06,0.5,9.428,0.0453
-1.310e-06,0.3,9.42,0.0455
-1.300e-06,0.3,9.428,0.0459
-1.290e-06,0.3,9.428,0.0459
-1.280e-06,0.3,9.42,0.0457
-1.270e-06,0.5,9.42,0.0457
-1.260e-06,0.3,9.428,0.0459
-1.250e-06,0.3,9.42,0.0455
-1.240e-06,0.3,9.428,0.0455
-1.230e-06,0.1,9.436,0.0455
-1.220e-06,0.5,9.428,0.0453
-1.210e-06,0.3,9.436,0.0459
-1.200e-06,0.3,9.428,0.0455
-1.190e-06,0.3,9.428,0.0453
-1.180e-06,0.1,9.42,0.0457
-1.170e-06,0.3,9.42,0.0457
-1.160e-06,0.1,9.436,0.0453
-1.150e-06,0.1,9.428,0.0461
-1.140e-06,0.3,9.428,0.0459
-1.130e-06,0.3,9.428,0.0459
-1.120e-06,0.3,9.436,0.0461
-1.110e-06,0.5,9.428,0.0455
-1.100e-06,0.3,9.436,0.0455
-1.090e-06,0.5,9.428,0.0455
-1.080e-06,0.3,9.436,0.0457
-1.070e-06,0.5,9.436,0.0457
-1.060e-06,0.3,9.436,0.0455
-1.050e-06,0.3,9.428,0.0455
-1.040e-06,0.3,9.436,0.0453
-1.030e-06,0.3,9.436,0.0457
-1.020e-06,0.3,9.436,0.0457
-1.010e-06,0.3,9.436,0.0457
-1.000e-06,0.3,9.436,0.0457
-9.900e-07,0.3,9.436,0.0459
-9.800e-07,0.3,9.436,0.0457
-9.700e-07,0.5,9.428,0.0459
-9.600e-07,0.3,9.444,0.0457
-9.500e-07,0.1,9.428,0.0459
-9.400e-07,0.3,9.428,0.0459
-9.300e-07,0.3,9.436,0.0457
-9.200e-07,0.3,9.428,0.0455
-9.100e-07,0.3,9.428,0.0457
-9.000e-07,0.3,9.428,0.0457
-8.900e-07,0.3,9.436,0.0457
-8.800e-07,0.3,9.436,0.0455
-8.700e-07,0.5,9.436,0.0457
-8.600e-07,0.5,9.444,0.0457
-8.500e-07,0.3,9.436,0.0451
-8.400e-07,0.3,9.428,0.0457
-8.300e-07,0.3,9.436,0.0455
-8.200e-07,0.3,9.428,0.0453
-8.100e-07,0.5,9.444,0.0453
-8.000e-07,0.3,9.436,0.0459
-7.900e-07,0.3,9.428,0.0455
-7.800e-07,0.3,9.428,0.0453
-7.700e-07,0.3,9.436,0.0457
-7.600e-07,0.3,9.436,0.0455
-7.500e-07,0.5,9.436,0.0453
-7.400e-07,0.5,9.428,0.0453
-7.300e-07,0.3,9.444,0.0457
-7.200e-07,0.1,9.436,0.0455
-7.100e-07,0.3,9.428,0.0457
-7.000e-07,0.5,9.444,0.0455
-6.900e-07,0.3,9.436,0.0457
-6.800e-07,0.3,9.436,0.0453
-6.700e-07,0.3,9.444,0.0457
-6.600e-07,0.5,9.436,0.0459
-6.500e-07,0.3,9.436,0.0457
-6.400e-07,0.5,9.444,0.0457
-6.300e-07,0.3,9.452,0.0457
-6.200e-07,0.5,9.436,0.0455
-6.100e-07,0.3,9.436,0.0455
-6.000e-07,0.3,9.436,0.0455
-5.900e-07,0.5,9.436,0.0457
-5.800e-07,0.5,9.436,0.0455
-5.700e-07,0.3,9.436,0.0457
-5.600e-07,0.3,9.444,0.0455
-5.500e-07,0.5,9.444,0.0459
-5.400e-07,0.3,9.436,0.0455
-5.300e-07,0.3,9.436,0.0457
-5.200e-07,0.5,9.436,0.0455
-5.100e-07,0.3,9.428,0.0457
-5.000e-07,0.3,9.444,0.0457
-4.900e-07,0.3,9.444,0.0453
-4.800e-07,0.1,9.444,0.0457
-4.700e-07,0.3,9.452,0.0459
-4.600e-07,0.5,9.436,0.0459
-4.500e-07,0.3,9.436,0.0455
-4.400e-07,0.5,9.436,0.0459
-4.300e-07,0.5,9.436,0.0457
-4.200e-07,0.1,9.444,0.0455
-4.100e-07,0.3,9.436,0.0457
-4.000e-07,0.3,9.428,0.0457
-3.900e-07,0.1,9.436,0.0457
-3.800e-07,0.5,9.452,0.0459
-3.700e-07,0.3,9.452,0.0457
-3.600e-07,0.3,9.444,0.0457
-3.500e-07,0.3,9.436,0.0453
-3.400e-07,0.5,9.436,0.0457
-3.300e-07,0.3,9.444,0.0455
-3.200e-07,0.1,9.452,0.0453
-3.100e-07,0.3,9.444,0.0461
-3.000e-07,0.3,9.46,0.0459
-2.900e-07,0.1,9.436,0.0457
-2.800e-07,0.3,9.46,0.0455
-2.700e-07,1.3,9.444,0.0453
-2.600e-07,2.3,9.428,0.0459
-2.500e-07,2.5,9.436,0.0455
-2.400e-07,2.5,9.444,0.0453
-2.300e-07,3.3,9.364,0.0457
-2.200e-07,4.1,9.332,0.0457
-2.100e-07,4.1,9.42,0.0455
-2.000e-07,3.5,9.436,0.0453
-1.900e-07,3.1,9.38,0.0449
-1.800e-07,3.3,9.316,0.0459
-1.700e-07,3.5,9.364,0.0447
-1.600e-07,3.7,9.388,0.0445
-1.500e-07,4.1,9.332,0.0455
-1.400e-07,3.9,9.276,0.0457
-1.300e-07,3.7,9.348,0.0445
-1.200e-07,3.9,9.452,0.0443
-1.100e-07,3.7,9.476,0.0453
-1.000e-07,3.3,9.46,0.0463
-9.000e-08,3.3,9.428,0.0461
-8.000e-08,3.5,9.412,0.0447
-7.000e-08,3.7,9.396,0.0447
-6.000e-08,3.9,9.38,0.0453
-5.000e-08,3.7,9.404,0.0467
-4.000e-08,3.7,9.476,0.0461
-3.000e-08,3.5,9.492,0.0455
-2.000e-08,3.7,9.452,0.0455
-1.000e-08,4.3,9.396,0.0457
0.000e+00,4.5,9.388,0.0453
1.000e-08,4.7,9.404,0.0453
2.000e-08,4.7,9.42,0.0457
3.000e-08,4.1,9.428,0.0459
4.000e-08,4.3,9.436,0.0459
5.000e-08,4.3,9.436,0.0455
6.000e-08,4.7,9.412,0.0453
7.000e-08,4.7,9.404,0.0459
8.000e-08,4.7,9.396,0.0459
9.000e-08,4.7,9.444,0.0451
1.000e-07,4.3,9.444,0.0459
1.100e-07,4.5,9.436,0.0459
1.200e-07,4.7,9.42,0.0457
1.300e-07,4.7,9.412,0.0453
1.400e-07,4.7,9.412,0.0453
1.500e-07,4.5,9.396,0.0455
1.600e-07,4.7,9.404,0.0457
1.700e-07,4.7,9.436,0.0453
1.800e-07,4.3,9.436,0.0453
1.900e-07,4.5,9.42,0.0455
2.000e-07,4.5,9.412,0.0457
2.100e-07,4.5,9.396,0.0453
2.200e-07,4.7,9.42,0.0453
2.300e-07,4.5,9.436,0.0453
2.400e-07,4.5,9.428,0.0457
2.500e-07,4.5,9.42,0.0455
2.600e-07,4.5,9.42,0.0453
2.700e-07,4.5,9.42,0.0451
2.800e-07,4.5,9.412,0.0453
2.900e-07,4.7,9.396,0.0455
3.000e-07,4.5,9.412,0.0457
3.100e-07,4.5,9.412,0.0451
3.200e-07,4.3,9.412,0.0453
3.300e-07,4.5,9.42,0.0459
3.400e-07,4.7,9.428,0.0455
3.500e-07,4.5,9.428,0.0457
3.600e-07,4.7,9.412,0.0451
3.700e-07,4.5,9.42,0.0453
3.800e-07,4.7,9.412,0.0451
3.900e-07,4.5,9.42,0.0457
4.000e-07,4.5,9.428,0.0457
4.100e-07,4.5,9.42,0.0455
4.200e-07,4.5,9.412,0.0457
4.300e-07,4.7,9.412,0.0455
4.400e-07,4.5,9.412,0.0453
4.500e-07,4.7,9.412,0.0457
4.600e-07,4.5,9.42,0.0457
4.700e-07,4.5,9.428,0.0457
4.800e-07,4.5,9.42,0.0453
4.900e-07,4.7,9.42,0.0457
5.000e-07,4.7,9.412,0.0455
5.100e-07,4.7,9.42,0.0455
5.200e-07,4.7,9.412,0.0451
5.300e-07,4.5,9.412,0.0453
5.400e-07,4.5,9.412,0.0453
5.500e-07,4.5,9.412,0.0453
5.600e-07,4.5,9.412,0.0459
5.700e-07,4.5,9.404,0.0453
5.800e-07,4.7,9.412,0.0453
5.900e-07,4.7,9.42,0.0455
6.000e-07,4.5,9.412,0.0455
6.100e-07,4.7,9.412,0.0455
6.200e-07,4.7,9.42,0.0455
6.300e-07,4.7,9.412,0.0455
6.400e-07,4.7,9.396,0.0455
6.500e-07,4.5,9.412,0.0451
6.600e-07,4.7,9.412,0.0457
6.700e-07,4.5,9.404,0.0455
6.800e-07,4.5,9.412,0.0453
6.900e-07,4.5,9.412,0.0455
7.000e-07,4.7,9.42,0.0453
7.100e-07,4.7,9.412,0.0457
7.200e-07,4.5,9.396,0.0457
7.300e-07,4.5,9.412,0.0451
7.400e-07,4.5,9.412,0.0453
7.500e-07,4.7,9.42,0.0451
7.600e-07,4.5,9.412,0.0455
7.700e-07,4.5,9.412,0.0453
7.800e-07,4.7,9.412,0.0455
7.900e-07,4.7,9.404,0.0455
8.000e-07,4.7,9.396,0.0453
8.100e-07,4.7,9.396,0.0455
8.200e-07,4.5,9.412,0.0451
8.300e-07,4.7,9.404,0.0457
8.400e-07,4.5,9.404,0.0455
8.500e-07,4.5,9.396,0.0457
8.600e-07,4.5,9.404,0.0455
8.700e-07,4.5,9.412,0.0453
8.800e-07,4.7,9.396,0.0451
8.900e-07,4.5,9.412,0.0457
9.000e-07,4.5,9.412,0.0455
9.100e-07,4.5,9.412,0.0453
9.200e-07,4.3,9.388,0.0453
9.300e-07,4.7,9.404,0.0453
9.400e-07,4.7,9.404,0.0455
9.500e-07,4.5,9.404,0.0453
9.600e-07,4.5,9.412,0.0457
9.700e-07,4.5,9.396,0.0453
9.800e-07,4.5,9.412,0.0453
9.900e-07,4.7,9.404,0.0457
1.000e-06,4.7,9.404,0.0459
1.010e-06,4.7,9.412,0.0455
1.020e-06,4.5,9.404,0.0453
1.030e-06,4.7,9.404,0.0455
1.040e-06,4.5,9.396,0.0455
1.050e-06,4.5,9.396,0.0455
1.060e-06,4.7,9.404,0.0453
1.070e-06,4.5,9.404,0.0457
1.080e-06,4.7,9.404,0.0453
1.090e-06,4.9,9.404,0.0455
1.100e-06,4.7,9.404,0.0451
1.110e-06,4.5,9.404,0.0457
1.120e-06,4.7,9.396,0.0455
1.130e-06,4.5,9.404,0.0451
1.140e-06,4.7,9.404,0.0453
1.150e-06,4.7,9.404,0.0455
1.160e-06,4.7,9.388,0.0453
1.170e-06,4.7,9.388,0.0453
1.180e-06,4.7,9.404,0.0457
1.190e-06,4.7,9.404,0.0455
1.200e-06,4.7,9.396,0.0455
1.210e-06,4.7,9.396,0.0455
1.220e-06,4.5,9.404,0.0453
1.230e-06,4.7,9.396,0.0453
1.240e-06,4.7,9.388,0.0457
1.250e-06,4.5,9.388,0.0457
1.260e-06,4.5,9.396,0.0455
1.270e-06,4.7,9.388,0.0457
1.280e-06,4.5,9.396,0.0453
1.290e-06,4.5,9.396,0.0455
1.300e-06,4.5,9.396,0.0453
1.310e-06,4.7,9.396,0.0451
1.320e-06,4.7,9.396,0.0451
1.330e-06,4.3,9.396,0.0455
1.340e-06,4.5,9.396,0.0457
1.350e-06,4.7,9.388,0.0457
1.360e-06,4.7,9.396,0.0453
1.370e-06,4.9,9.404,0.0455
1.380e-06,4.7,9.388,0.0453
1.390e-06,4.5,9.388,0.0455
1.400e-06,4.5,9.388,0.0451
1.410e-06,4.7,9.396,0.0451
1.420e-06,4.5,9.396,0.0457
1.430e-06,4.5,9.388,0.0455
1.440e-06,4.7,9.396,0.0453
1.450e-06,4.7,9.388,0.0451
1.460e-06,4.5,9.396,0.0453
1.470e-06,4.5,9.388,0.0455
1.480e-06,4.5,9.388,0.0449
1.490e-06,4.5,9.396,0.0453
1.500e-06,4.5,9.388,0.0451
1.510e-06,4.7,9.388,0.0453
1.520e-06,4.7,9.388,0.0451
1.530e-06,4.5,9.388,0.0453
1.540e-06,4.7,9.388,0.0453
1.550e-06,4.7,9.38,0.0457
1.560e-06,4.7,9.388,0.0453
1.570e-06,4.5,9.388,0.0453
1.580e-06,4.5,9.396,0.0453
1.590e-06,4.5,9.396,0.0457
1.600e-06,4.7,9.38,0.0453
1.610e-06,4.7,9.38,0.0453
1.620e-06,4.7,9.396,0.0455
1.630e-06,4.5,9.388,0.0455
1.640e-06,4.5,9.388,0.0451
1.650e-06,4.5,9.388,0.0453
1.660e-06,4.7,9.388,0.0455
1.670e-06,4.5,9.388,0.0453
1.680e-06,4.9,9.388,0.0451
1.690e-06,4.7,9.372,0.0451
1.700e-06,4.7,9.38,0.0455
1.710e-06,4.7,9.38,0.0453
1.720e-06,4.5,9.388,0.0459
1.730e-06,4.7,9.388,0.0457
1.740e-06,4.9,9.388,0.0457
1.750e-06,4.5,9.388,0.0453
1.760e-06,4.5,9.388,0.0457
1.770e-06,4.5,9.372,0.0455
1.780e-06,4.7,9.38,0.0457
1.790e-06,4.7,9.38,0.0459
1.800e-06,4.5,9.38,0.0457
1.810e-06,4.5,9.38,0.0453
1.820e-06,4.7,9.388,0.0457
1.830e-06,4.7,9.388,0.0455
1.840e-06,4.5,9.372,0.0453
1.850e-06,4.7,9.38,0.0451
1.860e-06,4.7,9.38,0.0455
1.870e-06,4.5,9.372,0.0457
1.880e-06,4.7,9.364,0.0453
1.890e-06,4.7,9.38,0.0451
1.900e-06,4.5,9.38,0.0453
1.910e-06,4.7,9.372,0.0453
1.920e-06,4.5,9.38,0.0453
1.930e-06,4.7,9.38,0.0453
1.940e-06,4.7,9.38,0.0449
1.950e-06,4.5,9.372,0.0451
1.960e-06,4.7,9.38,0.0453
1.970e-06,4.7,9.372,0.0453
1.980e-06,4.5,9.38,0.0453
1.990e-06,4.5,9.38,0.0455
2.000e-06,4.7,9.372,0.0453
2.010e-06,4.5,9.38,0.0451
2.020e-06,4.5,9.388,0.0455
2.030e-06,4.7,9.38,0.0451
2.040e-06,4.5,9.372,0.0451
2.050e-06,4.7,9.372,0.0457
2.060e-06,4.7,9.38,0.0457
2.070e-06,4.5,9.38,0.0453
2.080e-06,4.7,9.38,0.0453
2.090e-06,4.5,9.372,0.0457
2.100e-06,4.5,9.38,0.0453
2.110e-06,4.5,9.372,0.0453
2.120e-06,4.5,9.372,0.0451
2.130e-06,4.5,9.38,0.0457
2.140e-06,4.5,9.38,0.0455
2.150e-06,4.5,9.372,0.0455
2.160e-06,4.5,9.372,0.0453
2.170e-06,4.7,9.38,0.0451
2.180e-06,4.5,9.38,0.0453
2.190e-06,4.5,9.372,0.0453
2.200e-06,4.5,9.364,0.0453
2.210e-06,4.5,9.364,0.0453
2.220e-06,4.5,9.372,0.0455
2.230e-06,4.5,9.364,0.0457
2.240e-06,4.5,9.364,0.0451
2.250e-06,4.5,9.356,0.0453
2.260e-06,4.7,9.38,0.0453
2.270e-06,4.5,9.38,0.0453
2.280e-06,4.5,9.364,0.0447
2.290e-06,4.7,9.372,0.0453
2.300e-06,4.7,9.372,0.0455
2.310e-06,4.5,9.364,0.0455
2.320e-06,4.5,9.364,0.0451
2.330e-06,4.5,9.364,0.0451
2.340e-06,4.5,9.364,0.0457
2.350e-06,4.5,9.364,0.0453
2.360e-06,4.5,9.372,0.0453
2.370e-06,4.7,9.364,0.0453
2.380e-06,4.5,9.364,0.0449
2.390e-06,4.5,9.372,0.0453
2.400e-06,4.5,9.364,0.0453
2.410e-06,4.5,9.364,0.0455
2.420e-06,4.5,9.364,0.0453
2.430e-06,4.7,9.388,0.0453
2.440e-06,4.7,9.364,0.0453
2.450e-06,4.7,9.356,0.0451
2.460e-06,4.7,9.356,0.0455
2.470e-06,4.7,9.364,0.0457
2.480e-06,4.5,9.364,0.0455
2.490e-06,4.5,9.364,0.0451
2.500e-06,4.3,9.372,0.0453
2.510e-06,4.7,9.364,0.0453
2.520e-06,4.7,9.364,0.0453
2.530e-06,4.7,9.364,0.0451
2.540e-06,4.7,9.364,0.0449
2.550e-06,4.3,9.364,0.0451
2.560e-06,4.7,9.364,0.0451
2.570e-06,4.5,9.364,0.0455
2.580e-06,4.7,9.364,0.0451
2.590e-06,4.7,9.364,0.0453
2.600e-06,4.7,9.356,0.0453
2.610e-06,4.7,9.356,0.0449
2.620e-06,4.5,9.364,0.0455
2.630e-06,4.5,9.356,0.0449
2.640e-06,4.9,9.356,0.0453
2.650e-06,4.7,9.356,0.0451
2.660e-06,4.7,9.348,0.0453
2.670e-06,4.5,9.364,0.0453
2.680e-06,4.7,9.364,0.0451
2.690e-06,4.7,9.348,0.0455
2.700e-06,4.3,9.348,0.0451
2.710e-06,4.5,9.356,0.0455
2.720e-06,4.5,9.356,0.0453
2.730e-06,4.5,9.348,0.0451
2.740e-06,4.5,9.364,0.0449
2.750e-06,4.5,9.356,0.0451
2.760e-06,4.5,9.356,0.0455
2.770e-06,4.7,9.356,0.0455
2.780e-06,4.5,9.348,0.0451
2.790e-06,4.7,9.356,0.0457
2.800e-06,4.5,9.348,0.0449
2.810e-06,4.7,9.356,0.0453
