Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
-2.695e-05,4.6,8.32,0.0405
-2.694e-05,4.6,8.32,0.0407
-2.693e-05,4.6,8.32,0.0405
-2.692e-05,4.6,8.34,0.0405
-2.691e-05,4.6,8.32,0.0405
-2.690e-05,4.6,8.32,0.0403
-2.689e-05,4.6,8.32,0.0405
-2.688e-05,4.4,8.32,0.0401
-2.687e-05,4.6,8.3,0.0401
-2.686e-05,4.6,8.32,0.0403
-2.685e-05,4.6,8.32,0.0399
-2.684e-05,4.6,8.3,0.0403
-2.683e-05,4.8,8.32,0.0405
-2.682e-05,4.8,8.32,0.0407
-2.681e-05,4.6,8.32,0.0407
-2.680e-05,4.4,8.3,0.0403
-2.679e-05,4.4,8.32,0.0401
-2.678e-05,4.8,8.32,0.0403
-2.677e-05,4.8,8.32,0.0403
-2.676e-05,4.8,8.32,0.0401
-2.675e-05,4.6,8.3,0.0405
-2.674e-05,4.2,8.32,0.0405
-2.673e-05,4.6,8.3,0.0405
-2.672e-05,4.6,8.32,0.0405
-2.671e-05,4.4,8.3,0.0403
-2.670e-05,4.8,8.34,0.0403
-2.669e-05,4.6,8.34,0.0403
-2.668e-05,4.6,8.32,0.0405
-2.667e-05,4.6,8.32,0.0403
-2.666e-05,4.6,8.32,0.0407
-2.665e-05,4.6,8.32,0.0405
-2.664e-05,4.8,8.3,0.0401
-2.663e-05,4.6,8.32,0.0405
-2.662e-05,4.6,8.34,0.0399
-2.661e-05,4.8,8.32,0.0401
-2.660e-05,4.6,8.32,0.0409
-2.659e-05,4.6,8.32,0.0403
-2.658e-05,4.4,8.3,0.0405
-2.657e-05,4.6,8.3,0.0403
-2.656e-05,4.8,8.3,0.0403
-2.655e-05,4.6,8.3,0.0401
-2.654e-05,4.8,8.3,0.0405
-2.653e-05,4.8,8.32,0.0403
-2.652e-05,4.4,8.32,0.0401
-2.651e-05,4.4,8.32,0.0403
-2.650e-05,4.6,8.28,0.0407
-2.649e-05,4.6,8.32,0.0403
-2.648e-05,4.6,8.32,0.0401
-2.647e-05,4.8,8.32,0.0405
-2.646e-05,4.6,8.28,0.0401
-2.645e-05,4.6,8.32,0.0405
-2.644e-05,4.6,8.3,0.0405
-2.643e-05,4.8,8.32,0.0403
-2.642e-05,4.6,8.3,0.0403
-2.641e-05,4.4,8.32,0.0407
-2.640e-05,4.8,8.32,0.0407
-2.639e-05,4.6,8.32,0.0405
-2.638e-05,4.6,8.3,0.0407
-2.637e-05,4.6,8.32,0.0401
-2.636e-05,4.6,8.3,0.0405
-2.635e-05,4.6,8.3,0.0405
-2.634e-05,4.4,8.3,0.0405
-2.633e-05,4.6,8.32,0.0405
-2.632e-05,4.4,8.3,0.0403
-2.631e-05,4.4,8.32,0.0401
-2.630e-05,4.6,8.3,0.0403
-2.629e-05,4.6,8.3,0.0407
-2.628e-05,4.6,8.3,0.0407
-2.627e-05,4.6,8.32,0.0405
-2.626e-05,4.6,8.32,0.0403
-2.625e-05,4.6,8.3,0.0405
-2.624e-05,4.6,8.32,0.0401
-2.623e-05,4.6,8.28,0.0405
-2.622e-05,4.6,8.3,0.0401
-2.621e-05,4.6,8.32,0.0405
-2.620e-05,4.6,8.3,0.0403
-2.619e-05,4.6,8.3,0.0403
-2.618e-05,4.6,8.3,0.0403
-2.617e-05,4.6,8.32,0.0403
-2.616e-05,4.4,8.3,0.0403
-2.615e-05,4.4,8.3,0.0405
-2.614e-05,4.6,8.3,0.0403
-2.613e-05,4.8,8.28,0.0405
-2.612e-05,4.4,8.3,0.0401
-2.611e-05,4.4,8.3,0.0405
-2.610e-05,4.6,8.28,0.0403
-2.609e-05,4.6,8.32,0.0401
-2.608e-05,4.6,8.3,0.0405
-2.607e-05,4.8,8.3,0.0403
-2.606e-05,4.6,8.28,0.0405
-2.605e-05,4.6,8.3,0.0403
-2.604e-05,4.6,8.3,0.0403
-2.603e-05,4.6,8.32,0.0405
-2.602e-05,4.6,8.3,0.0405
-2.601e-05,4.6,8.3,0.0401
-2.600e-05,4.6,8.28,0.0405
-2.599e-05,4.6,8.3,0.0401
-2.598e-05,4.6,8.3,0.0401
-2.597e-05,4.4,8.3,0.0407
-2.596e-05,4.6,8.3,0.0405
-2.595e-05,4.6,8.3,0.0403
-2.594e-05,4.8,8.3,0.0397
-2.593e-05,4.4,8.3,0.0403
-2.592e-05,4.4,8.3,0.0407
-2.591e-05,4.4,8.32,0.0403
-2.590e-05,4.6,8.26,0.0405
-2.589e-05,4.6,8.3,0.0403
-2.588e-05,4.6,8.3,0.0403
-2.587e-05,4.4,8.3,0.0403
-2.586e-05,4.6,8.28,0.0401
-2.585e-05,4.6,8.28,0.0401
-2.584e-05,4.6,8.3,0.0401
-2.583e-05,4.6,8.28,0.0405
-2.582e-05,4.6,8.3,0.0399
-2.581e-05,4.6,8.3,0.0403
-2.580e-05,4.6,8.3,0.0403
-2.579e-05,4.6,8.32,0.0401
-2.578e-05,4.4,8.28,0.0407
-2.577e-05,4.6,8.3,0.0405
-2.576e-05,4.6,8.3,0.0403
-2.575e-05,4.6,8.3,0.0399
-2.574e-05,4.6,8.3,0.0401
-2.573e-05,4.6,8.28,0.0403
-2.572e-05,4.6,8.3,0.0401
-2.571e-05,4.6,8.3,0.0403
-2.570e-05,4.6,8.3,0.0403
-2.569e-05,4.6,8.28,0.0405
-2.568e-05,4.6,8.28,0.0405
-2.567e-05,4.6,8.32,0.0401
-2.566e-05,4.6,8.3,0.0403
-2.565e-05,4.6,8.3,0.0401
-2.564e-05,4.6,8.28,0.0407
-2.563e-05,4.6,8.3,0.0403
-2.562e-05,4.6,8.32,0.0405
-2.561e-05,4.8,8.28,0.0403
-2.560e-05,4.6,8.3,0.0407
-2.559e-05,4.4,8.28,0.0401
-2.558e-05,4.6,8.28,0.0405
-2.557e-05,4.6,8.3,0.0405
-2.556e-05,4.4,8.32,0.0409
-2.555e-05,4.6,8.28,0.0401
-2.554e-05,4.6,8.3,0.0403
-2.553e-05,4.6,8.28,0.0403
-2.552e-05,4.6,8.3,0.0401
-2.551e-05,4.6,8.28,0.0403
-2.550e-05,4.8,8.32,0.0401
-2.549e-05,4.4,8.3,0.0405
-2.548e-05,4.6,8.3,0.0403
-2.547e-05,4.4,8.26,0.0401
-2.546e-05,4.4,8.32,0.0403
-2.545e-05,4.8,8.3,0.0401
-2.544e-05,4.6,8.28,0.0405
-2.543e-05,4.6,8.3,0.0405
-2.542e-05,4.4,8.28,0.0401
-2.541e-05,4.8,8.3,0.0401
-2.540e-05,4.8,8.3,0.0409
-2.539e-05,4.6,8.28,0.0401
-2.538e-05,4.8,8.3,0.0403
-2.537e-05,4.6,8.28,0.0403
-2.536e-05,4.6,8.26,0.0405
-2.535e-05,4.6,8.28,0.0405
-2.534e-05,4.6,8.3,0.0405
-2.533e-05,4.6,8.28,0.0405
-2.532e-05,4.6,8.28,0.0407
-2.531e-05,4.6,8.28,0.0403
-2.530e-05,4.6,8.28,0.0401
-2.529e-05,4.6,8.3,0.0401
-2.528e-05,4.6,8.28,0.0407
-2.527e-05,4.6,8.28,0.0399
-2.526e-05,4.6,8.28,0.0403
-2.525e-05,4.6,8.28,0.0401
-2.524e-05,4.6,8.28,0.0401
-2.523e-05,4.4,8.26,0.0401
-2.522e-05,4.6,8.28,0.0405
-2.521e-05,4.6,8.26,0.0405
-2.520e-05,4.6,8.28,0.0399
-2.519e-05,4.4,8.28,0.0403
-2.518e-05,4.6,8.28,0.0405
-2.517e-05,4.6,8.28,0.0401
-2.516e-05,4.6,8.26,0.0407
-2.515e-05,4.6,8.3,0.0403
-2.514e-05,4.4,8.28,0.0403
-2.513e-05,4.6,8.32,0.0407
-2.512e-05,4.8,8.3,0.0403
-2.511e-05,4.6,8.26,0.0403
-2.510e-05,4.4,8.28,0.0403
-2.509e-05,4.6,8.28,0.0399
-2.508e-05,4.6,8.28,0.0399
-2.507e-05,4.6,8.28,0.0403
-2.506e-05,4.4,8.28,0.0403
-2.505e-05,4.8,8.28,0.0397
-2.504e-05,4.8,8.28,0.0401
-2.503e-05,4.6,8.26,0.0401
-2.502e-05,4.6,8.3,0.0401
-2.501e-05,4.6,8.26,0.0405
-2.500e-05,4.8,8.26,0.0403
-2.499e-05,4.4,8.26,0.0405
-2.498e-05,4.6,8.26,0.0403
-2.497e-05,4.6,8.26,0.0401
-2.496e-05,4.6,8.26,0.0403
-2.495e-05,4.6,8.28,0.0405
-2.494e-05,4.4,8.28,0.0403
-2.493e-05,4.6,8.26,0.0399
-2.492e-05,4.6,8.26,0.0403
-2.491e-05,4.6,8.28,0.0401
-2.490e-05,4.6,8.28,0.0401
-2.489e-05,4.6,8.26,0.0405
-2.488e-05,4.8,8.28,0.0401
-2.487e-05,4.6,8.28,0.0401
-2.486e-05,4.6,8.28,0.0401
-2.485e-05,4.6,8.28,0.0399
-2.484e-05,4.6,8.28,0.0403
-2.483e-05,4.6,8.28,0.0399
-2.482e-05,4.8,8.24,0.0401
-2.481e-05,4.6,8.26,0.0399
-2.480e-05,4.6,8.26,0.0405
-2.479e-05,4.6,8.28,0.0399
-2.478e-05,4.8,8.28,0.0401
-2.477e-05,4.6,8.26,0.0399
-2.476e-05,4.6,8.26,0.0401
-2.475e-05,4.6,8.28,0.0405
-2.474e-05,4.6,8.3,0.0401
-2.473e-05,4.6,8.26,0.0401
-2.472e-05,4.6,8.28,0.0401
-2.471e-05,4.8,8.26,0.0403
-2.470e-05,4.6,8.28,0.0403
-2.469e-05,4.6,8.26,0.0401
-2.468e-05,4.8,8.28,0.0405
-2.467e-05,4.6,8.26,0.0399
-2.466e-05,4.6,8.28,0.0403
-2.465e-05,4.8,8.28,0.0403
-2.464e-05,4.6,8.28,0.0401
-2.463e-05,4.6,8.26,0.0399
-2.462e-05,4.6,8.28,0.0401
-2.461e-05,4.6,8.26,0.0397
-2.460e-05,4.6,8.26,0.0403
-2.459e-05,4.8,8.26,0.0405
-2.458e-05,4.6,8.26,0.0405
-2.457e-05,4.8,8.26,0.0399
-2.456e-05,4.4,8.26,0.0405
-2.455e-05,4.8,8.26,0.0403
-2.454e-05,4.6,8.28,0.0401
-2.453e-05,4.8,8.28,0.0407
-2.452e-05,4.8,8.28,0.0401
-2.451e-05,4.6,8.26,0.0403
-2.450e-05,4.6,8.26,0.0399
-2.449e-05,4.6,8.26,0.0403
-2.448e-05,4.6,8.28,0.0401
-2.447e-05,4.6,8.26,0.0401
-2.446e-05,4.6,8.28,0.0405
-2.445e-05,4.6,8.26,0.0405
-2.444e-05,4.4,8.26,0.0401
-2.443e-05,4.6,8.24,0.0403
-2.442e-05,4.8,8.24,0.0399
-2.441e-05,4.6,8.26,0.0405
-2.440e-05,4.6,8.26,0.0401
-2.439e-05,4.6,8.28,0.0403
-2.438e-05,4.6,8.26,0.0399
-2.437e-05,4.6,8.26,0.0401
-2.436e-05,4.6,8.26,0.0401
-2.435e-05,4.6,8.22,0.0401
-2.434e-05,4.8,8.26,0.0403
-2.433e-05,4.6,8.24,0.0403
-2.432e-05,4.6,8.26,0.0401
-2.431e-05,4.6,8.26,0.0399
-2.430e-05,4.8,8.26,0.0405
-2.429e-05,4.6,8.26,0.0403
-2.428e-05,4.8,8.26,0.0401
-2.427e-05,4.6,8.26,0.0407
-2.426e-05,4.8,8.26,0.0399
-2.425e-05,4.8,8.28,0.0405
-2.424e-05,4.6,8.26,0.0405
-2.423e-05,4.4,8.26,0.0399
-2.422e-05,4.4,8.26,0.0403
-2.421e-05,4.4,8.26,0.0401
-2.420e-05,4.6,8.26,0.0399
-2.419e-05,4.6,8.26,0.0401
-2.418e-05,4.6,8.24,0.0399
-2.417e-05,4.6,8.26,0.0399
-2.416e-05,4.6,8.26,0.0403
-2.415e-05,4.6,8.26,0.0403
-2.414e-05,4.6,8.26,0.0403
-2.413e-05,4.8,8.24,0.0403
-2.412e-05,4.8,8.26,0.0403
-2.411e-05,4.4,8.26,0.0403
-2.410e-05,4.4,8.24,0.0399
-2.409e-05,4.6,8.26,0.0401
-2.408e-05,4.6,8.26,0.0403
-2.407e-05,4.8,8.26,0.0403
-2.406e-05,4.6,8.26,0.0403
-2.405e-05,4.6,8.26,0.0397
-2.404e-05,4.6,8.26,0.0397
-2.403e-05,4.8,8.28,0.0399
-2.402e-05,4.6,8.28,0.0397
-2.401e-05,4.8,8.24,0.0399
-2.400e-05,4.6,8.26,0.0397
-2.399e-05,4.6,8.26,0.0407
-2.398e-05,4.6,8.24,0.0397
-2.397e-05,4.6,8.26,0.0399
-2.396e-05,4.8,8.24,0.0401
-2.395e-05,4.8,8.26,0.0395
-2.394e-05,4.6,8.26,0.0401
-2.393e-05,4.8,8.24,0.0401
-2.392e-05,4.6,8.26,0.0401
-2.391e-05,4.6,8.24,0.0401
-2.390e-05,4.6,8.26,0.0403
-2.389e-05,4.6,8.24,0.0401
-2.388e-05,4.6,8.24,0.0397
-2.387e-05,4.6,8.26,0.0403
-2.386e-05,4.6,8.26,0.0397
-2.385e-05,4.8,8.26,0.0401
-2.384e-05,4.6,8.24,0.0399
-2.383e-05,4.6,8.26,0.0399
-2.382e-05,4.6,8.24,0.0401
-2.381e-05,4.6,8.26,0.0395
-2.380e-05,4.6,8.26,0.0399
-2.379e-05,4.8,8.22,0.0401
-2.378e-05,4.6,8.26,0.0401
-2.377e-05,4.6,8.24,0.0401
-2.376e-05,4.6,8.26,0.0401
-2.375e-05,4.6,8.24,0.0401
-2.374e-05,4.6,8.24,0.0405
-2.373e-05,4.6,8.26,0.0397
-2.372e-05,4.6,8.26,0.0403
-2.371e-05,4.6,8.26,0.0399
-2.370e-05,4.4,8.26,0.0401
-2.369e-05,4.6,8.24,0.0403
-2.368e-05,4.8,8.26,0.0399
-2.367e-05,4.8,8.26,0.0401
-2.366e-05,4.6,8.26,0.0399
-2.365e-05,4.6,8.24,0.0399
-2.364e-05,4.6,8.24,0.0401
-2.363e-05,4.4,8.24,0.0405
-2.362e-05,4.6,8.24,0.0399
-2.361e-05,4.6,8.22,0.0403
-2.360e-05,4.6,8.24,0.0399
-2.359e-05,4.4,8.24,0.0403
-2.358e-05,4.6,8.22,0.0403
-2.357e-05,4.8,8.24,0.0393
-2.356e-05,4.6,8.26,0.0401
-2.355e-05,4.8,8.26,0.0403
-2.354e-05,4.6,8.26,0.0405
-2.353e-05,4.6,8.24,0.0399
-2.352e-05,4.6,8.24,0.0401
-2.351e-05,4.4,8.24,0.0401
-2.350e-05,4.6,8.24,0.0401
-2.349e-05,4.4,8.24,0.0397
-2.348e-05,4.6,8.24,0.0399
-2.347e-05,4.6,8.26,0.0399
-2.346e-05,4.6,8.24,0.0399
-2.345e-05,4.6,8.26,0.0395
-2.344e-05,4.6,8.24,0.0401
-2.343e-05,4.6,8.24,0.0403
-2.342e-05,4.6,8.26,0.0401
-2.341e-05,4.6,8.24,0.0397
-2.340e-05,4.4,8.24,0.0401
-2.339e-05,4.6,8.22,0.0399
-2.338e-05,4.4,8.24,0.0405
-2.337e-05,4.6,8.24,0.0399
-2.336e-05,4.6,8.24,0.0401
-2.335e-05,4.8,8.24,0.0401
-2.334e-05,4.6,8.24,0.0399
-2.333e-05,4.6,8.24,0.0399
-2.332e-05,4.6,8.24,0.0395
-2.331e-05,4.6,8.24,0.0401
-2.330e-05,4.6,8.22,0.0401
-2.329e-05,4.6,8.24,0.0399
-2.328e-05,4.6,8.24,0.0399
-2.327e-05,4.6,8.26,0.0403
-2.326e-05,4.4,8.24,0.0399
-2.325e-05,4.6,8.24,0.0401
-2.324e-05,4.6,8.24,0.0399
-2.323e-05,4.6,8.24,0.0399
-2.322e-05,4.6,8.22,0.0397
-2.321e-05,4.4,8.26,0.0397
-2.320e-05,4.6,8.24,0.0399
-2.319e-05,4.6,8.26,0.0397
-2.318e-05,4.8,8.26,0.0401
-2.317e-05,4.8,8.22,0.0399
-2.316e-05,4.8,8.22,0.0399
-2.315e-05,4.8,8.24,0.0401
-2.314e-05,4.6,8.22,0.0397
-2.313e-05,3.4,8.22,0.0395
-2.312e-05,2.8,8.22,0.0399
-2.311e-05,3.2,8.24,0.0407
-2.310e-05,3.4,8.26,0.0405
-2.309e-05,3.6,8.28,0.0405
-2.308e-05,3.4,8.24,0.0399
-2.307e-05,3.2,8.22,0.0395
-2.306e-05,3.2,8.28,0.0401
-2.305e-05,3,8.3,0.0407
-2.304e-05,2.6,8.32,0.0403
-2.303e-05,2.4,8.42,0.0409
-2.302e-05,2.2,8.32,0.0409
-2.301e-05,2.2,8.42,0.0399
-2.300e-05,1.8,8.4,0.0405
-2.299e-05,1.8,8.38,0.0409
-2.298e-05,1.2,8.48,0.0411
-2.297e-05,1,8.44,0.0411
-2.296e-05,0.4,8.44,0.0413
-2.295e-05,0,8.44,0.0409
-2.294e-05,0.2,8.44,0.0413
-2.293e-05,-0.4,8.44,0.0403
-2.292e-05,-0.8,8.4,0.0409
-2.291e-05,-0.8,8.36,0.0409
-2.290e-05,-0.8,8.34,0.0405
-2.289e-05,-1,8.32,0.0403
-2.288e-05,-1,8.3,0.0405
-2.287e-05,-1,8.28,0.0401
-2.286e-05,-0.8,8.24,0.0399
-2.285e-05,-0.6,8.22,0.0399
-2.284e-05,-0.4,8.2,0.0397
-2.283e-05,-0.6,8.2,0.0399
-2.282e-05,-0.4,8.2,0.0399
-2.281e-05,-0.4,8.22,0.0397
-2.280e-05,0,8.18,0.0397
-2.279e-05,0,8.2,0.0397
-2.278e-05,-0.2,8.2,0.0397
-2.277e-05,0.4,8.2,0.0399
-2.276e-05,0.6,8.2,0.0395
-2.275e-05,1,8.2,0.0397
-2.274e-05,1.2,8.2,0.0399
-2.273e-05,1.4,8.22,0.0397
-2.272e-05,1.4,8.22,0.0401
-2.271e-05,1.6,8.24,0.0399
-2.270e-05,1.4,8.24,0.0401
-2.269e-05,1.6,8.26,0.0399
-2.268e-05,1.8,8.32,0.0403
-2.267e-05,1.6,8.26,0.0401
-2.266e-05,1.6,8.28,0.0403
-2.265e-05,1.4,8.32,0.0405
-2.264e-05,1.4,8.34,0.0407
-2.263e-05,1,8.34,0.0407
-2.262e-05,1,8.34,0.0407
-2.261e-05,1,8.34,0.0403
-2.260e-05,0.8,8.38,0.0407
-2.259e-05,0.6,8.34,0.0403
-2.258e-05,0.4,8.34,0.0401
-2.257e-05,0.4,8.34,0.0407
-2.256e-05,0.2,8.34,0.0405
-2.255e-05,0,8.34,0.0407
-2.254e-05,0,8.34,0.0407
-2.253e-05,0,8.34,0.0403
-2.252e-05,-0.2,8.32,0.0407
-2.251e-05,0,8.28,0.0401
-2.250e-05,-0.2,8.28,0.0401
-2.249e-05,0,8.28,0.0399
-2.248e-05,0,8.28,0.0403
-2.247e-05,0.2,8.26,0.0397
-2.246e-05,0,8.26,0.0403
-2.245e-05,0,8.26,0.0399
-2.244e-05,0.2,8.26,0.0399
-2.243e-05,0.2,8.24,0.0401
-2.242e-05,0.4,8.26,0.0401
-2.241e-05,0.4,8.26,0.0401
-2.240e-05,0.6,8.28,0.0407
-2.239e-05,0.6,8.24,0.0399
-2.238e-05,1,8.26,0.0401
-2.237e-05,0.8,8.28,0.0399
-2.236e-05,0.8,8.26,0.0401
-2.235e-05,1.2,8.26,0.0399
-2.234e-05,0.8,8.28,0.0401
-2.233e-05,0.8,8.26,0.0403
-2.232e-05,0.8,8.3,0.0401
-2.231e-05,1,8.3,0.0407
-2.230e-05,1,8.32,0.0405
-2.229e-05,1,8.34,0.0403
-2.228e-05,1,8.3,0.0405
-2.227e-05,1,8.32,0.0403
-2.226e-05,0.8,8.34,0.0405
-2.225e-05,0.8,8.34,0.0405
-2.224e-05,0.6,8.32,0.0407
-2.223e-05,0.6,8.34,0.0403
-2.222e-05,0.4,8.32,0.0403
-2.221e-05,0.6,8.34,0.0403
-2.220e-05,0.4,8.32,0.0405
-2.219e-05,0.6,8.32,0.0405
-2.218e-05,0.4,8.32,0.0401
-2.217e-05,0.2,8.3,0.0405
-2.216e-05,0.4,8.3,0.0403
-2.215e-05,0.2,8.3,0.0399
-2.214e-05,0.2,8.3,0.0405
-2.213e-05,0.4,8.3,0.0401
-2.212e-05,0.2,8.3,0.0407
-2.211e-05,0.2,8.28,0.0405
-2.210e-05,0.2,8.28,0.0401
-2.209e-05,0.2,8.3,0.0405
-2.208e-05,0.2,8.3,0.0407
-2.207e-05,0.4,8.28,0.0401
-2.206e-05,0.6,8.28,0.0403
-2.205e-05,0.4,8.28,0.0403
-2.204e-05,0.4,8.28,0.0401
-2.203e-05,0.6,8.28,0.0403
-2.202e-05,0.6,8.32,0.0407
-2.201e-05,0.6,8.3,0.0401
-2.200e-05,0.6,8.3,0.0405
-2.199e-05,0.6,8.32,0.0405
-2.198e-05,0.8,8.32,0.0401
-2.197e-05,1,8.3,0.0403
-2.196e-05,0.6,8.32,0.0403
-2.195e-05,1,8.32,0.0405
-2.194e-05,0.6,8.32,0.0403
-2.193e-05,0.8,8.32,0.0397
-2.192e-05,0.4,8.32,0.0401
-2.191e-05,0.8,8.32,0.0403
-2.190e-05,0.8,8.34,0.0403
-2.189e-05,0.6,8.32,0.0407
-2.188e-05,0.6,8.34,0.0403
-2.187e-05,0.6,8.32,0.0403
-2.186e-05,0.6,8.32,0.0399
-2.185e-05,0.2,8.32,0.0401
-2.184e-05,0.6,8.32,0.0401
-2.183e-05,0.4,8.32,0.0407
-2.182e-05,0.4,8.32,0.0407
-2.181e-05,0.4,8.3,0.0401
-2.180e-05,0.6,8.34,0.0407
-2.179e-05,0.6,8.32,0.0407
-2.178e-05,0.4,8.32,0.0401
-2.177e-05,0.4,8.32,0.0407
-2.176e-05,0.4,8.32,0.0401
-2.175e-05,0.6,8.34,0.0407
-2.174e-05,0.4,8.3,0.0405
-2.173e-05,0.2,8.32,0.0407
-2.172e-05,0.4,8.32,0.0403
-2.171e-05,0.6,8.32,0.0401
-2.170e-05,0.6,8.32,0.0399
-2.169e-05,0.4,8.32,0.0399
-2.168e-05,0.4,8.3,0.0405
-2.167e-05,0.8,8.3,0.0403
-2.166e-05,0.6,8.32,0.0401
-2.165e-05,0.6,8.32,0.0401
-2.164e-05,0.6,8.3,0.0403
-2.163e-05,0.8,8.32,0.0399
-2.162e-05,0.6,8.34,0.0407
-2.161e-05,0.8,8.32,0.0405
-2.160e-05,0.8,8.32,0.0405
-2.159e-05,0.6,8.32,0.0403
-2.158e-05,0.6,8.34,0.0405
-2.157e-05,0.6,8.34,0.0401
-2.156e-05,0.6,8.34,0.0405
-2.155e-05,1,8.32,0.0407
-2.154e-05,0.4,8.32,0.0405
-2.153e-05,0.8,8.34,0.0403
-2.152e-05,0.4,8.32,0.0407
-2.151e-05,0.6,8.34,0.0407
-2.150e-05,0.6,8.34,0.0403
-2.149e-05,0.6,8.32,0.0409
-2.148e-05,0.6,8.34,0.0405
-2.147e-05,0.4,8.36,0.0403
-2.146e-05,0.6,8.34,0.0401
-2.145e-05,0.4,8.34,0.0405
-2.144e-05,0.2,8.34,0.0405
-2.143e-05,0.4,8.34,0.0407
-2.142e-05,0.6,8.34,0.0405
-2.141e-05,0.6,8.32,0.0401
-2.140e-05,0.4,8.32,0.0403
-2.139e-05,0.2,8.32,0.0405
-2.138e-05,0.4,8.32,0.0407
-2.137e-05,0.6,8.34,0.0403
-2.136e-05,0.4,8.34,0.0405
-2.135e-05,0.4,8.34,0.0405
-2.134e-05,0.4,8.32,0.0405
-2.133e-05,0.6,8.32,0.0405
-2.132e-05,0.4,8.32,0.0403
-2.131e-05,0.4,8.34,0.0407
-2.130e-05,0.6,8.34,0.0403
-2.129e-05,0.6,8.34,0.0401
-2.128e-05,0.6,8.34,0.0405
-2.127e-05,0.4,8.34,0.0405
-2.126e-05,0.4,8.34,0.0405
-2.125e-05,0.6,8.34,0.0403
-2.124e-05,0.6,8.38,0.0405
-2.123e-05,0.6,8.36,0.0407
-2.122e-05,0.6,8.34,0.0403
-2.121e-05,0.6,8.34,0.0403
-2.120e-05,0.6,8.34,0.0405
-2.119e-05,0.4,8.36,0.0409
-2.118e-05,0.4,8.34,0.0403
-2.117e-05,0.4,8.34,0.0407
-2.116e-05,0.6,8.36,0.0403
-2.115e-05,0.4,8.36,0.0407
-2.114e-05,0.6,8.34,0.0405
-2.113e-05,0.4,8.34,0.0403
-2.112e-05,0.6,8.34,0.0403
-2.111e-05,0.6,8.36,0.0407
-2.110e-05,0.6,8.34,0.0407
-2.109e-05,0.4,8.36,0.0405
-2.108e-05,0.6,8.38,0.0407
-2.107e-05,0.4,8.36,0.0405
-2.106e-05,0.6,8.36,0.0407
-2.105e-05,0.6,8.34,0.0403
-2.104e-05,0.6,8.34,0.0405
-2.103e-05,0.6,8.34,0.0405
-2.102e-05,0.6,8.34,0.0405
-2.101e-05,0.6,8.36,0.0407
-2.100e-05,0.6,8.34,0.0405
-2.099e-05,0.6,8.34,0.0407
-2.098e-05,0.6,8.36,0.0401
-2.097e-05,0.4,8.34,0.0405
-2.096e-05,0.4,8.36,0.0405
-2.095e-05,0.4,8.36,0.0405
-2.094e-05,0.4,8.36,0.0401
-2.093e-05,0.6,8.36,0.0403
-2.092e-05,0.4,8.34,0.0407
-2.091e-05,0.6,8.36,0.0405
-2.090e-05,0.6,8.36,0.0409
-2.089e-05,0.6,8.38,0.0409
-2.088e-05,0.6,8.34,0.0405
-2.087e-05,0.6,8.34,0.0407
-2.086e-05,0.4,8.36,0.0407
-2.085e-05,0.6,8.36,0.0401
-2.084e-05,0.4,8.36,0.0405
-2.083e-05,0.6,8.38,0.0405
-2.082e-05,0.6,8.36,0.0407
-2.081e-05,0.4,8.38,0.0407
-2.080e-05,0.8,8.34,0.0407
-2.079e-05,0.4,8.36,0.0407
-2.078e-05,0.4,8.36,0.0401
-2.077e-05,0.6,8.38,0.0403
-2.076e-05,0.4,8.34,0.0405
-2.075e-05,0.6,8.38,0.0403
-2.074e-05,0.6,8.36,0.0407
-2.073e-05,0.6,8.36,0.0405
-2.072e-05,0.6,8.38,0.0409
-2.071e-05,0.6,8.36,0.0405
-2.070e-05,0.6,8.38,0.0409
-2.069e-05,0.6,8.36,0.0407
-2.068e-05,0.6,8.36,0.0405
-2.067e-05,0.4,8.38,0.0405
-2.066e-05,0.6,8.38,0.0407
-2.065e-05,0.6,8.36,0.0405
-2.064e-05,0.6,8.36,0.0407
-2.063e-05,0.6,8.38,0.0403
-2.062e-05,0.6,8.36,0.0409
-2.061e-05,0.6,8.38,0.0403
-2.060e-05,0.4,8.34,0.0407
-2.059e-05,0.4,8.36,0.0407
-2.058e-05,0.6,8.38,0.0407
-2.057e-05,0.4,8.38,0.0403
-2.056e-05,0.4,8.38,0.0401
-2.055e-05,0.6,8.36,0.0407
-2.054e-05,0.6,8.36,0.0405
-2.053e-05,0.6,8.38,0.0403
-2.052e-05,0.4,8.36,0.0409
-2.051e-05,0.6,8.38,0.0407
-2.050e-05,0.6,8.38,0.0405
-2.049e-05,0.4,8.36,0.0409
-2.048e-05,0.6,8.36,0.0405
-2.047e-05,0.4,8.36,0.0407
-2.046e-05,0.8,8.38,0.0405
-2.045e-05,0.6,8.38,0.0407
-2.044e-05,0.6,8.36,0.0407
-2.043e-05,0.6,8.38,0.0407
-2.042e-05,0.4,8.36,0.0409
-2.041e-05,0.4,8.4,0.0405
-2.040e-05,0.6,8.38,0.0401
-2.039e-05,0.6,8.38,0.0409
-2.038e-05,0.4,8.36,0.0405
-2.037e-05,0.6,8.38,0.0405
-2.036e-05,0.6,8.38,0.0407
-2.035e-05,0.6,8.38,0.0407
-2.034e-05,0.6,8.38,0.0403
-2.033e-05,0.6,8.38,0.0407
-2.032e-05,0.4,8.4,0.0407
-2.031e-05,0.6,8.36,0.0407
-2.030e-05,0.6,8.38,0.0407
-2.029e-05,0.4,8.36,0.0407
