Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,1e-05,,
Horizontal Delay,3e-07,,
Sample Interval,1e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,10,1
Vertical Units,V,V,A
Vertical Offset,0,10,0.0452
Vertical Scale,5,0.2,0.005
Vertical Position,2.66,4.86,-0.66
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH4
1.870e-06,4.5,9.356,0.0453
1.880e-06,4.5,9.356,0.0449
1.890e-06,4.7,9.356,0.0449
1.900e-06,4.5,9.356,0.0453
1.910e-06,4.7,9.356,0.0451
1.920e-06,4.5,9.356,0.0453
1.930e-06,4.5,9.356,0.0453
1.940e-06,4.5,9.364,0.0453
1.950e-06,4.7,9.356,0.0453
1.960e-06,4.5,9.356,0.0451
1.970e-06,4.7,9.356,0.0451
1.980e-06,4.7,9.356,0.0451
1.990e-06,4.7,9.364,0.0449
2.000e-06,4.5,9.356,0.0451
2.010e-06,4.7,9.356,0.0453
2.020e-06,4.5,9.348,0.0449
2.030e-06,4.5,9.356,0.0449
2.040e-06,4.5,9.34,0.0449
2.050e-06,4.5,9.348,0.0453
2.060e-06,4.7,9.348,0.0453
2.070e-06,4.5,9.348,0.0453
2.080e-06,4.7,9.356,0.0451
2.090e-06,4.5,9.356,0.0451
2.100e-06,4.7,9.348,0.0451
2.110e-06,4.7,9.348,0.0453
2.120e-06,4.7,9.34,0.0453
2.130e-06,4.5,9.356,0.0451
2.140e-06,4.5,9.348,0.0447
2.150e-06,4.5,9.34,0.0449
2.160e-06,4.5,9.34,0.0451
2.170e-06,4.5,9.34,0.0451
2.180e-06,4.5,9.332,0.0451
2.190e-06,4.5,9.34,0.0455
2.200e-06,4.7,9.34,0.0447
2.210e-06,4.5,9.332,0.0451
2.220e-06,4.5,9.332,0.0447
2.230e-06,4.5,9.332,0.0447
2.240e-06,4.7,9.34,0.0449
2.250e-06,4.5,9.332,0.0449
2.260e-06,4.7,9.34,0.0451
2.270e-06,4.7,9.34,0.0455
2.280e-06,4.5,9.332,0.0449
2.290e-06,4.5,9.332,0.0451
2.300e-06,4.5,9.324,0.0453
2.310e-06,4.7,9.324,0.0447
2.320e-06,4.7,9.324,0.0447
2.330e-06,4.5,9.332,0.0451
2.340e-06,4.7,9.316,0.0451
2.350e-06,4.5,9.332,0.0451
2.360e-06,4.5,9.324,0.0451
2.370e-06,4.9,9.324,0.0449
2.380e-06,4.7,9.324,0.0451
2.390e-06,4.7,9.324,0.0449
2.400e-06,4.7,9.324,0.0451
2.410e-06,4.7,9.324,0.0451
2.420e-06,4.7,9.34,0.0449
2.430e-06,4.5,9.316,0.0449
2.440e-06,4.5,9.316,0.0455
2.450e-06,4.5,9.324,0.0443
2.460e-06,4.5,9.324,0.0451
2.470e-06,4.5,9.324,0.0449
2.480e-06,4.7,9.316,0.0447
2.490e-06,4.7,9.324,0.0449
2.500e-06,4.5,9.308,0.0451
2.510e-06,4.7,9.308,0.0447
2.520e-06,4.9,9.308,0.0447
2.530e-06,4.5,9.316,0.0455
2.540e-06,4.7,9.308,0.0451
2.550e-06,4.7,9.308,0.0453
2.560e-06,4.5,9.316,0.0453
2.570e-06,4.7,9.316,0.0449
2.580e-06,4.5,9.308,0.0449
2.590e-06,4.7,9.316,0.0453
2.600e-06,4.5,9.316,0.0451
2.610e-06,4.5,9.308,0.0451
2.620e-06,4.7,9.292,0.0449
2.630e-06,4.3,9.316,0.0451
2.640e-06,4.7,9.3,0.0453
2.650e-06,4.7,9.308,0.0451
2.660e-06,4.7,9.3,0.0445
2.670e-06,4.5,9.3,0.0451
2.680e-06,4.7,9.308,0.0447
2.690e-06,4.7,9.3,0.0453
2.700e-06,4.5,9.308,0.0451
2.710e-06,4.5,9.292,0.0445
2.720e-06,4.5,9.292,0.0449
2.730e-06,4.7,9.308,0.0449
2.740e-06,4.5,9.292,0.0447
2.750e-06,4.7,9.292,0.0449
2.760e-06,4.5,9.3,0.0447
2.770e-06,4.7,9.3,0.0449
2.780e-06,4.5,9.3,0.0449
2.790e-06,4.5,9.292,0.0449
2.800e-06,4.5,9.284,0.0449
2.810e-06,4.7,9.292,0.0449
2.820e-06,4.7,9.292,0.0451
2.830e-06,4.7,9.292,0.0447
2.840e-06,4.5,9.284,0.0447
2.850e-06,4.5,9.292,0.0451
2.860e-06,4.7,9.284,0.0451
2.870e-06,4.5,9.3,0.0447
2.880e-06,4.9,9.284,0.0447
2.890e-06,4.5,9.292,0.0447
2.900e-06,4.9,9.276,0.0449
2.910e-06,4.7,9.292,0.0449
2.920e-06,4.7,9.284,0.0445
2.930e-06,4.9,9.292,0.0451
2.940e-06,4.5,9.284,0.0451
2.950e-06,4.5,9.284,0.0445
2.960e-06,4.5,9.284,0.0451
2.970e-06,4.9,9.284,0.0447
2.980e-06,4.5,9.276,0.0445
2.990e-06,4.5,9.276,0.0449
3.000e-06,4.7,9.276,0.0449
3.010e-06,4.5,9.268,0.0447
3.020e-06,4.5,9.284,0.0447
3.030e-06,4.5,9.284,0.0443
3.040e-06,4.7,9.276,0.0447
3.050e-06,4.7,9.276,0.0445
3.060e-06,4.5,9.276,0.0445
3.070e-06,4.5,9.268,0.0445
3.080e-06,4.7,9.276,0.0445
3.090e-06,4.7,9.276,0.0449
3.100e-06,4.7,9.268,0.0447
3.110e-06,4.7,9.276,0.0447
3.120e-06,4.5,9.268,0.0447
3.130e-06,4.7,9.276,0.0445
3.140e-06,4.5,9.268,0.0447
3.150e-06,4.7,9.268,0.0449
3.160e-06,4.5,9.276,0.0449
3.170e-06,4.5,9.26,0.0449
3.180e-06,4.7,9.26,0.0445
3.190e-06,4.5,9.268,0.0447
3.200e-06,4.5,9.268,0.0447
3.210e-06,4.3,9.26,0.0451
3.220e-06,4.7,9.268,0.0449
3.230e-06,4.9,9.26,0.0445
3.240e-06,4.5,9.26,0.0449
3.250e-06,4.7,9.268,0.0447
3.260e-06,4.5,9.252,0.0443
3.270e-06,4.7,9.26,0.0445
3.280e-06,4.5,9.252,0.0445
3.290e-06,4.5,9.26,0.0447
3.300e-06,4.5,9.252,0.0449
3.310e-06,4.5,9.252,0.0451
3.320e-06,4.5,9.26,0.0447
3.330e-06,4.7,9.26,0.0445
3.340e-06,4.7,9.26,0.0447
3.350e-06,4.9,9.26,0.0447
3.360e-06,4.5,9.252,0.0445
3.370e-06,4.5,9.26,0.0445
3.380e-06,4.7,9.252,0.0445
3.390e-06,4.7,9.252,0.0447
3.400e-06,4.7,9.26,0.0447
3.410e-06,4.7,9.252,0.0447
3.420e-06,4.7,9.244,0.0443
3.430e-06,4.5,9.252,0.0445
3.440e-06,4.5,9.244,0.0449
3.450e-06,4.7,9.252,0.0445
3.460e-06,4.7,9.244,0.0441
3.470e-06,4.9,9.252,0.0447
3.480e-06,4.5,9.236,0.0443
3.490e-06,4.5,9.244,0.0443
3.500e-06,4.5,9.244,0.0445
3.510e-06,4.5,9.244,0.0443
3.520e-06,4.5,9.236,0.0445
3.530e-06,4.5,9.244,0.0447
3.540e-06,4.7,9.236,0.0445
3.550e-06,4.5,9.236,0.0447
3.560e-06,4.7,9.228,0.0445
3.570e-06,4.7,9.236,0.0445
3.580e-06,4.5,9.236,0.0445
3.590e-06,4.5,9.228,0.0445
3.600e-06,4.5,9.244,0.0443
3.610e-06,4.7,9.236,0.0445
3.620e-06,4.5,9.236,0.0447
3.630e-06,4.7,9.236,0.0445
3.640e-06,4.7,9.236,0.0447
3.650e-06,4.7,9.228,0.0445
3.660e-06,4.7,9.236,0.0445
3.670e-06,4.5,9.228,0.0447
3.680e-06,4.5,9.228,0.0443
3.690e-06,4.7,9.228,0.0443
3.700e-06,4.7,9.236,0.0445
3.710e-06,4.7,9.22,0.0445
3.720e-06,4.7,9.228,0.0447
3.730e-06,4.7,9.236,0.0447
3.740e-06,4.7,9.22,0.0443
3.750e-06,4.7,9.228,0.0445
3.760e-06,4.5,9.228,0.0443
3.770e-06,4.7,9.22,0.0441
3.780e-06,4.9,9.22,0.0447
3.790e-06,4.5,9.228,0.0441
3.800e-06,4.7,9.212,0.0449
3.810e-06,4.7,9.22,0.0443
3.820e-06,4.5,9.212,0.0441
3.830e-06,4.5,9.212,0.0443
3.840e-06,4.7,9.228,0.0445
3.850e-06,4.7,9.204,0.0443
3.860e-06,4.7,9.212,0.0443
3.870e-06,4.5,9.212,0.0445
3.880e-06,4.7,9.212,0.0451
3.890e-06,4.5,9.212,0.0447
3.900e-06,4.5,9.22,0.0443
3.910e-06,4.9,9.212,0.0441
3.920e-06,4.9,9.204,0.0443
3.930e-06,4.7,9.204,0.0447
3.940e-06,4.5,9.212,0.0447
3.950e-06,4.5,9.212,0.0445
3.960e-06,4.7,9.204,0.0445
3.970e-06,4.7,9.196,0.0445
3.980e-06,4.7,9.212,0.0445
3.990e-06,4.7,9.212,0.0437
4.000e-06,4.7,9.196,0.0441
4.010e-06,4.7,9.204,0.0443
4.020e-06,4.5,9.196,0.0447
4.030e-06,4.7,9.196,0.0445
4.040e-06,4.7,9.204,0.0447
4.050e-06,4.5,9.196,0.0445
4.060e-06,4.7,9.204,0.0445
4.070e-06,4.7,9.196,0.0443
4.080e-06,4.5,9.204,0.0445
4.090e-06,4.5,9.196,0.0445
4.100e-06,4.7,9.196,0.0447
4.110e-06,4.5,9.196,0.0443
4.120e-06,4.7,9.196,0.0443
4.130e-06,4.5,9.196,0.0445
4.140e-06,4.5,9.188,0.0445
4.150e-06,4.5,9.188,0.0445
4.160e-06,4.5,9.188,0.0439
4.170e-06,4.5,9.196,0.0443
4.180e-06,4.5,9.188,0.0441
4.190e-06,4.5,9.188,0.0441
4.200e-06,4.7,9.188,0.0441
4.210e-06,4.7,9.196,0.0441
4.220e-06,4.7,9.18,0.0443
4.230e-06,4.7,9.18,0.0445
4.240e-06,4.7,9.188,0.0445
4.250e-06,4.5,9.18,0.0445
4.260e-06,4.7,9.18,0.0441
4.270e-06,4.5,9.188,0.0441
4.280e-06,4.7,9.18,0.0445
4.290e-06,4.7,9.188,0.0445
4.300e-06,4.5,9.18,0.0441
4.310e-06,4.5,9.172,0.0443
4.320e-06,3.5,9.172,0.0439
4.330e-06,2.5,9.188,0.0443
4.340e-06,2.9,9.18,0.0441
4.350e-06,3.5,9.204,0.0445
4.360e-06,3.5,9.204,0.0447
4.370e-06,2.9,9.188,0.0441
4.380e-06,2.9,9.156,0.0437
4.390e-06,3.1,9.18,0.0441
4.400e-06,2.9,9.22,0.0449
4.410e-06,2.5,9.228,0.0451
4.420e-06,1.9,9.204,0.0447
4.430e-06,1.7,9.196,0.0443
4.440e-06,1.9,9.244,0.0445
4.450e-06,1.7,9.38,0.0449
4.460e-06,1.3,9.292,0.0455
4.470e-06,1.1,9.276,0.0451
4.480e-06,0.9,9.332,0.0441
4.490e-06,1.1,9.3,0.0445
4.500e-06,0.9,9.332,0.0451
4.510e-06,0.9,9.356,0.0453
4.520e-06,0.3,9.348,0.0455
4.530e-06,-0.1,9.372,0.0449
4.540e-06,0.1,9.348,0.0451
4.550e-06,-0.1,9.292,0.0453
4.560e-06,-0.1,9.276,0.0447
4.570e-06,-0.3,9.284,0.0447
4.580e-06,-0.5,9.268,0.0445
4.590e-06,-0.7,9.244,0.0447
4.600e-06,-0.7,9.228,0.0441
4.610e-06,-0.5,9.204,0.0441
4.620e-06,-0.3,9.196,0.0441
4.630e-06,-0.5,9.164,0.0441
4.640e-06,-0.5,9.156,0.0443
4.650e-06,-0.3,9.156,0.0441
4.660e-06,-0.1,9.148,0.0443
4.670e-06,-0.1,9.148,0.0441
4.680e-06,0.1,9.132,0.0443
4.690e-06,0.5,9.14,0.0439
4.700e-06,0.5,9.156,0.0443
4.710e-06,0.5,9.148,0.0441
4.720e-06,0.9,9.164,0.0443
4.730e-06,0.9,9.172,0.0443
4.740e-06,1.1,9.188,0.0439
4.750e-06,0.7,9.204,0.0445
4.760e-06,0.9,9.212,0.0443
4.770e-06,0.9,9.236,0.0443
4.780e-06,1.1,9.244,0.0451
4.790e-06,1.1,9.268,0.0447
4.800e-06,0.9,9.268,0.0451
4.810e-06,0.7,9.26,0.0447
4.820e-06,0.7,9.284,0.0445
4.830e-06,0.5,9.3,0.0451
4.840e-06,0.5,9.3,0.0453
4.850e-06,0.3,9.308,0.0451
4.860e-06,0.3,9.292,0.0447
4.870e-06,0.5,9.3,0.0449
4.880e-06,0.1,9.292,0.0447
4.890e-06,-0.1,9.276,0.0445
4.900e-06,0.1,9.284,0.0445
4.910e-06,-0.1,9.268,0.0449
4.920e-06,-0.1,9.276,0.0443
4.930e-06,-0.1,9.244,0.0445
4.940e-06,-0.3,9.236,0.0447
4.950e-06,-0.3,9.236,0.0445
4.960e-06,-0.1,9.228,0.0441
4.970e-06,-0.1,9.22,0.0443
4.980e-06,0.1,9.22,0.0445
4.990e-06,0.1,9.212,0.0443
5.000e-06,0.3,9.212,0.0443
5.010e-06,0.1,9.22,0.0441
5.020e-06,0.7,9.22,0.0441
5.030e-06,0.5,9.22,0.0447
5.040e-06,0.3,9.22,0.0445
5.050e-06,0.5,9.212,0.0443
5.060e-06,0.7,9.228,0.0447
5.070e-06,0.7,9.244,0.0445
5.080e-06,0.5,9.236,0.0445
5.090e-06,0.7,9.252,0.0445
5.100e-06,0.7,9.268,0.0447
5.110e-06,0.7,9.268,0.0445
5.120e-06,0.7,9.276,0.0445
5.130e-06,0.7,9.276,0.0449
5.140e-06,0.7,9.284,0.0449
5.150e-06,0.7,9.284,0.0449
5.160e-06,0.7,9.292,0.0447
5.170e-06,0.3,9.292,0.0447
5.180e-06,0.3,9.284,0.0447
5.190e-06,0.7,9.292,0.0447
5.200e-06,0.5,9.3,0.0445
5.210e-06,0.1,9.3,0.0449
5.220e-06,0.3,9.284,0.0449
5.230e-06,0.1,9.3,0.0449
5.240e-06,0.3,9.276,0.0451
5.250e-06,0.1,9.284,0.0445
5.260e-06,0.3,9.276,0.0443
5.270e-06,0.1,9.268,0.0447
5.280e-06,0.1,9.276,0.0443
5.290e-06,0.1,9.268,0.0443
5.300e-06,0.3,9.26,0.0445
5.310e-06,0.3,9.26,0.0449
5.320e-06,0.1,9.26,0.0445
5.330e-06,0.3,9.26,0.0443
5.340e-06,0.3,9.26,0.0449
5.350e-06,0.3,9.26,0.0445
5.360e-06,0.3,9.268,0.0445
5.370e-06,0.7,9.268,0.0441
5.380e-06,0.7,9.268,0.0447
5.390e-06,0.5,9.268,0.0443
5.400e-06,0.5,9.276,0.0447
5.410e-06,0.5,9.276,0.0447
5.420e-06,0.3,9.284,0.0451
5.430e-06,0.5,9.284,0.0449
5.440e-06,0.5,9.284,0.0449
5.450e-06,0.5,9.292,0.0447
5.460e-06,0.5,9.292,0.0449
5.470e-06,0.5,9.3,0.0447
5.480e-06,0.1,9.3,0.0449
5.490e-06,0.5,9.3,0.0449
5.500e-06,0.5,9.308,0.0447
5.510e-06,0.5,9.308,0.0451
5.520e-06,0.5,9.308,0.0449
5.530e-06,0.5,9.308,0.0449
5.540e-06,0.3,9.308,0.0447
5.550e-06,0.3,9.308,0.0447
5.560e-06,0.3,9.3,0.0447
5.570e-06,0.3,9.3,0.0447
5.580e-06,0.1,9.3,0.0445
5.590e-06,0.3,9.3,0.0451
5.600e-06,0.3,9.292,0.0447
5.610e-06,0.3,9.292,0.0449
5.620e-06,0.3,9.292,0.0453
5.630e-06,0.3,9.3,0.0447
5.640e-06,0.3,9.3,0.0451
5.650e-06,0.3,9.284,0.0451
5.660e-06,0.3,9.3,0.0447
5.670e-06,0.3,9.292,0.0449
5.680e-06,0.3,9.3,0.0445
5.690e-06,0.5,9.292,0.0449
5.700e-06,0.5,9.308,0.0447
5.710e-06,0.1,9.3,0.0447
5.720e-06,0.3,9.308,0.0451
5.730e-06,0.5,9.3,0.0451
5.740e-06,0.3,9.308,0.0449
5.750e-06,0.5,9.308,0.0449
5.760e-06,0.3,9.316,0.0451
5.770e-06,0.1,9.324,0.0449
5.780e-06,0.5,9.316,0.0447
5.790e-06,0.5,9.324,0.0449
5.800e-06,0.3,9.324,0.0451
5.810e-06,0.3,9.316,0.0445
5.820e-06,0.5,9.324,0.0453
5.830e-06,0.3,9.324,0.0447
5.840e-06,0.3,9.324,0.0447
5.850e-06,0.3,9.332,0.0445
5.860e-06,0.3,9.332,0.0451
5.870e-06,0.3,9.332,0.0447
5.880e-06,0.3,9.324,0.0451
5.890e-06,0.3,9.332,0.0451
5.900e-06,0.3,9.324,0.0449
5.910e-06,0.3,9.324,0.0449
5.920e-06,0.3,9.324,0.0449
5.930e-06,0.3,9.332,0.0451
5.940e-06,0.3,9.324,0.0449
5.950e-06,0.5,9.324,0.0449
5.960e-06,0.5,9.324,0.0447
5.970e-06,0.3,9.332,0.0449
5.980e-06,0.3,9.324,0.0449
5.990e-06,0.3,9.324,0.0447
6.000e-06,0.3,9.324,0.0451
6.010e-06,0.3,9.316,0.0451
6.020e-06,0.5,9.332,0.0453
6.030e-06,0.3,9.324,0.0453
6.040e-06,0.3,9.332,0.0451
6.050e-06,0.3,9.324,0.0449
6.060e-06,0.7,9.332,0.0453
6.070e-06,0.3,9.332,0.0449
6.080e-06,0.3,9.34,0.0451
6.090e-06,0.5,9.332,0.0453
6.100e-06,0.5,9.34,0.0449
6.110e-06,0.3,9.34,0.0449
6.120e-06,0.5,9.348,0.0451
6.130e-06,0.3,9.34,0.0449
6.140e-06,0.5,9.348,0.0451
6.150e-06,0.5,9.348,0.0445
6.160e-06,0.5,9.34,0.0451
6.170e-06,0.3,9.34,0.0453
6.180e-06,0.5,9.348,0.0451
6.190e-06,0.3,9.348,0.0447
6.200e-06,0.5,9.356,0.0451
6.210e-06,0.3,9.348,0.0449
6.220e-06,0.1,9.34,0.0451
6.230e-06,0.3,9.34,0.0451
6.240e-06,0.3,9.34,0.0451
6.250e-06,0.1,9.364,0.0449
6.260e-06,0.3,9.348,0.0449
6.270e-06,0.5,9.348,0.0451
6.280e-06,0.3,9.356,0.0451
6.290e-06,0.3,9.348,0.0453
6.300e-06,0.5,9.348,0.0455
6.310e-06,0.5,9.348,0.0449
6.320e-06,0.3,9.348,0.0451
6.330e-06,0.5,9.356,0.0449
6.340e-06,0.5,9.356,0.0453
6.350e-06,0.1,9.356,0.0453
6.360e-06,0.3,9.356,0.0449
6.370e-06,0.1,9.364,0.0451
6.380e-06,0.3,9.356,0.0453
6.390e-06,0.3,9.364,0.0451
6.400e-06,0.5,9.348,0.0451
6.410e-06,0.3,9.364,0.0451
6.420e-06,0.3,9.364,0.0453
6.430e-06,0.1,9.364,0.0449
6.440e-06,0.5,9.364,0.0453
6.450e-06,0.3,9.364,0.0453
6.460e-06,0.3,9.364,0.0453
6.470e-06,0.1,9.364,0.0449
6.480e-06,0.5,9.364,0.0451
6.490e-06,0.3,9.364,0.0451
6.500e-06,0.5,9.372,0.0451
6.510e-06,0.5,9.372,0.0451
6.520e-06,0.3,9.372,0.0451
6.530e-06,0.3,9.38,0.0453
6.540e-06,0.1,9.38,0.0451
6.550e-06,0.3,9.372,0.0455
6.560e-06,0.3,9.372,0.0453
6.570e-06,0.5,9.38,0.0453
6.580e-06,0.7,9.372,0.0449
6.590e-06,0.5,9.372,0.0453
6.600e-06,0.3,9.388,0.0451
6.610e-06,0.3,9.372,0.0451
6.620e-06,0.5,9.372,0.0455
6.630e-06,0.3,9.38,0.0453
6.640e-06,0.3,9.38,0.0451
6.650e-06,0.3,9.38,0.0451
6.660e-06,0.5,9.38,0.0453
6.670e-06,0.5,9.38,0.0451
6.680e-06,0.5,9.38,0.0457
6.690e-06,0.3,9.372,0.0449
6.700e-06,0.3,9.38,0.0447
6.710e-06,0.3,9.388,0.0451
6.720e-06,0.5,9.38,0.0451
6.730e-06,0.1,9.388,0.0453
6.740e-06,0.3,9.396,0.0455
6.750e-06,0.5,9.388,0.0449
6.760e-06,0.3,9.396,0.0453
6.770e-06,0.3,9.38,0.0451
6.780e-06,0.5,9.388,0.0449
6.790e-06,0.3,9.388,0.0449
6.800e-06,0.3,9.396,0.0449
6.810e-06,0.3,9.396,0.0449
6.820e-06,0.5,9.388,0.0449
6.830e-06,0.5,9.396,0.0451
6.840e-06,0.3,9.404,0.0449
6.850e-06,0.3,9.396,0.0453
6.860e-06,0.5,9.404,0.0455
6.870e-06,0.3,9.404,0.0453
6.880e-06,0.3,9.396,0.0453
6.890e-06,0.3,9.396,0.0451
6.900e-06,0.3,9.388,0.0453
6.910e-06,0.3,9.388,0.0455
6.920e-06,0.3,9.396,0.0449
6.930e-06,0.3,9.404,0.0459
6.940e-06,0.3,9.396,0.0453
6.950e-06,0.3,9.396,0.0457
6.960e-06,0.5,9.404,0.0455
6.970e-06,0.7,9.404,0.0457
6.980e-06,0.3,9.396,0.0453
6.990e-06,0.3,9.404,0.0451
7.000e-06,0.3,9.404,0.0455
7.010e-06,0.3,9.404,0.0455
7.020e-06,0.5,9.396,0.0453
7.030e-06,0.1,9.396,0.0455
7.040e-06,0.3,9.412,0.0451
7.050e-06,0.3,9.404,0.0453
7.060e-06,0.3,9.404,0.0455
7.070e-06,0.3,9.404,0.0457
7.080e-06,0.3,9.42,0.0455
7.090e-06,0.3,9.412,0.0453
7.100e-06,0.1,9.412,0.0453
7.110e-06,0.3,9.412,0.0453
7.120e-06,0.3,9.412,0.0453
7.130e-06,0.3,9.412,0.0457
7.140e-06,0.1,9.412,0.0453
7.150e-06,0.5,9.404,0.0453
7.160e-06,0.3,9.412,0.0453
7.170e-06,0.5,9.412,0.0455
7.180e-06,0.3,9.412,0.0453
7.190e-06,0.1,9.412,0.0457
7.200e-06,0.5,9.412,0.0455
7.210e-06,0.3,9.412,0.0453
7.220e-06,0.3,9.42,0.0455
7.230e-06,0.3,9.412,0.0451
7.240e-06,0.3,9.412,0.0453
7.250e-06,0.3,9.42,0.0457
7.260e-06,0.3,9.42,0.0457
7.270e-06,0.3,9.428,0.0459
7.280e-06,0.3,9.42,0.0457
7.290e-06,0.3,9.412,0.0457
7.300e-06,0.5,9.42,0.0453
7.310e-06,0.3,9.42,0.0455
7.320e-06,0.3,9.42,0.0453
7.330e-06,0.5,9.42,0.0453
7.340e-06,0.1,9.42,0.0455
7.350e-06,0.3,9.428,0.0453
7.360e-06,0.5,9.428,0.0451
7.370e-06,0.5,9.412,0.0457
7.380e-06,0.1,9.436,0.0457
7.390e-06,0.5,9.428,0.0455
7.400e-06,0.3,9.428,0.0457
7.410e-06,0.1,9.42,0.0455
7.420e-06,0.3,9.428,0.0455
7.430e-06,0.3,9.42,0.0455
7.440e-06,0.5,9.42,0.0453
7.450e-06,0.3,9.436,0.0453
7.460e-06,0.3,9.436,0.0457
7.470e-06,0.3,9.436,0.0457
7.480e-06,0.3,9.436,0.0455
7.490e-06,0.5,9.428,0.0455
7.500e-06,0.3,9.428,0.0453
7.510e-06,0.5,9.444,0.0455
7.520e-06,0.5,9.436,0.0455
7.530e-06,0.3,9.436,0.0453
7.540e-06,0.7,9.436,0.0455
7.550e-06,0.3,9.452,0.0455
7.560e-06,0.1,9.428,0.0453
7.570e-06,0.5,9.436,0.0457
7.580e-06,0.7,9.436,0.0455
7.590e-06,0.3,9.436,0.0455
7.600e-06,0.3,9.444,0.0457
7.610e-06,0.3,9.436,0.0457
7.620e-06,0.3,9.436,0.0453
7.630e-06,0.3,9.452,0.0457
7.640e-06,0.3,9.436,0.0455
7.650e-06,0.5,9.436,0.0457
7.660e-06,0.3,9.436,0.0455
7.670e-06,0.3,9.444,0.0457
7.680e-06,0.3,9.436,0.0455
7.690e-06,0.3,9.444,0.0455
7.700e-06,0.3,9.444,0.0461
7.710e-06,0.3,9.444,0.0455
7.720e-06,0.3,9.444,0.0455
7.730e-06,0.3,9.444,0.0455
7.740e-06,0.5,9.444,0.0455
7.750e-06,0.3,9.452,0.0455
7.760e-06,0.3,9.444,0.0457
7.770e-06,0.1,9.444,0.0455
7.780e-06,0.3,9.452,0.0459
7.790e-06,0.5,9.444,0.0457
7.800e-06,0.3,9.452,0.0455
7.810e-06,0.3,9.452,0.0457
7.820e-06,0.5,9.452,0.0457
7.830e-06,0.3,9.452,0.0453
7.840e-06,0.3,9.46,0.0459
7.850e-06,0.3,9.46,0.0463
7.860e-06,0.3,9.46,0.0457
7.870e-06,0.3,9.452,0.0455
7.880e-06,0.5,9.46,0.0457
7.890e-06,0.3,9.452,0.0455
7.900e-06,0.3,9.46,0.0455
7.910e-06,0.5,9.46,0.0457
7.920e-06,0.3,9.46,0.0451
7.930e-06,0.3,9.452,0.0455
7.940e-06,0.3,9.46,0.0457
7.950e-06,0.5,9.468,0.0455
7.960e-06,0.5,9.46,0.0453
7.970e-06,0.1,9.468,0.0457
7.980e-06,-0.1,9.46,0.0457
7.990e-06,0.5,9.46,0.0465
8.000e-06,0.3,9.46,0.0459
8.010e-06,0.5,9.452,0.0457
8.020e-06,0.3,9.46,0.0455
8.030e-06,0.3,9.468,0.0455
8.040e-06,0.3,9.468,0.0453
8.050e-06,0.3,9.46,0.0453
8.060e-06,0.3,9.468,0.0459
8.070e-06,0.3,9.46,0.0453
8.080e-06,0.5,9.468,0.0455
8.090e-06,0.3,9.476,0.0457
8.100e-06,0.3,9.476,0.0457
8.110e-06,0.1,9.484,0.0455
8.120e-06,0.3,9.468,0.0457
8.130e-06,0.5,9.468,0.0457
8.140e-06,0.3,9.468,0.0459
8.150e-06,0.1,9.468,0.0457
8.160e-06,0.3,9.468,0.0457
8.170e-06,0.3,9.476,0.0455
8.180e-06,0.5,9.476,0.0459
8.190e-06,0.3,9.476,0.0457
8.200e-06,0.3,9.468,0.0457
8.210e-06,0.3,9.476,0.0457
8.220e-06,0.3,9.476,0.0457
8.230e-06,0.3,9.476,0.0457
8.240e-06,0.5,9.484,0.0459
8.250e-06,0.5,9.476,0.0455
8.260e-06,0.3,9.476,0.0457
8.270e-06,0.1,9.468,0.0457
8.280e-06,0.3,9.476,0.0457
8.290e-06,0.1,9.484,0.0457
8.300e-06,0.3,9.484,0.0457
8.310e-06,0.3,9.476,0.0455
8.320e-06,0.3,9.476,0.0457
8.330e-06,0.3,9.484,0.0455
8.340e-06,0.3,9.484,0.0459
8.350e-06,0.1,9.476,0.0457
8.360e-06,0.1,9.484,0.0455
8.370e-06,0.3,9.484,0.0457
8.380e-06,0.3,9.484,0.0457
8.390e-06,0.5,9.484,0.0461
8.400e-06,0.5,9.492,0.0459
8.410e-06,0.1,9.484,0.0455
8.420e-06,0.3,9.484,0.0455
8.430e-06,0.1,9.476,0.0459
8.440e-06,0.3,9.484,0.0457
8.450e-06,0.5,9.484,0.0459
8.460e-06,0.1,9.492,0.0457
8.470e-06,0.5,9.484,0.0461
8.480e-06,0.1,9.484,0.0459
8.490e-06,0.3,9.492,0.0457
8.500e-06,0.3,9.492,0.0457
8.510e-06,0.1,9.492,0.0457
8.520e-06,0.5,9.492,0.0457
8.530e-06,0.3,9.492,0.0457
8.540e-06,0.3,9.5,0.0457
8.550e-06,0.3,9.492,0.0457
8.560e-06,0.3,9.492,0.0457
8.570e-06,0.3,9.484,0.0455
8.580e-06,0.3,9.492,0.0457
8.590e-06,0.5,9.492,0.0457
8.600e-06,0.3,9.492,0.0455
8.610e-06,0.7,9.492,0.0457
8.620e-06,0.5,9.492,0.0461
8.630e-06,0.3,9.5,0.0457
8.640e-06,0.3,9.492,0.0457
8.650e-06,0.5,9.492,0.0461
8.660e-06,0.3,9.492,0.0455
8.670e-06,0.3,9.492,0.0459
8.680e-06,0.3,9.492,0.0459
8.690e-06,0.3,9.5,0.0457
8.700e-06,0.3,9.5,0.0459
8.710e-06,0.3,9.492,0.0455
8.720e-06,0.3,9.492,0.0455
