Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,0
Sample Interval,1e-05
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Vertical Position,-4.28
,
,
,
Label,
TIME,CH3
-4.680e-03,4.68
-4.670e-03,4.68
-4.660e-03,4.72
-4.650e-03,4.76
-4.640e-03,4.72
-4.630e-03,4.68
-4.620e-03,4.72
-4.610e-03,4.72
-4.600e-03,4.72
-4.590e-03,4.72
-4.580e-03,4.72
-4.570e-03,4.68
-4.560e-03,4.76
-4.550e-03,4.72
-4.540e-03,4.72
-4.530e-03,4.72
-4.520e-03,4.68
-4.510e-03,4.76
-4.500e-03,4.76
-4.490e-03,4.76
-4.480e-03,4.68
-4.470e-03,4.64
-4.460e-03,4.72
-4.450e-03,4.76
-4.440e-03,4.76
-4.430e-03,4.68
-4.420e-03,4.64
-4.410e-03,4.72
-4.400e-03,4.8
-4.390e-03,4.72
-4.380e-03,4.64
-4.370e-03,4.64
-4.360e-03,4.72
-4.350e-03,4.72
-4.340e-03,4.76
-4.330e-03,4.68
-4.320e-03,4.68
-4.310e-03,4.72
-4.300e-03,4.68
-4.290e-03,4.72
-4.280e-03,4.68
-4.270e-03,4.68
-4.260e-03,4.72
-4.250e-03,4.76
-4.240e-03,4.8
-4.230e-03,4.68
-4.220e-03,4.64
-4.210e-03,4.72
-4.200e-03,4.72
-4.190e-03,4.76
-4.180e-03,4.76
-4.170e-03,4.68
-4.160e-03,4.72
-4.150e-03,4.76
-4.140e-03,4.72
-4.130e-03,4.72
-4.120e-03,4.64
-4.110e-03,4.68
-4.100e-03,4.72
-4.090e-03,4.76
-4.080e-03,4.76
-4.070e-03,4.72
-4.060e-03,4.68
-4.050e-03,4.68
-4.040e-03,4.76
-4.030e-03,4.8
-4.020e-03,4.72
-4.010e-03,5.04
-4.000e-03,4.64
-3.990e-03,4.76
-3.980e-03,4.8
-3.970e-03,4.68
-3.960e-03,4.64
-3.950e-03,4.68
-3.940e-03,4.76
-3.930e-03,4.8
-3.920e-03,4.76
-3.910e-03,4.68
-3.900e-03,4.72
-3.890e-03,4.72
-3.880e-03,4.72
-3.870e-03,4.76
-3.860e-03,4.24
-3.850e-03,4.8
-3.840e-03,4.76
-3.830e-03,4.8
-3.820e-03,4.72
-3.810e-03,4.64
-3.800e-03,4.68
-3.790e-03,4.72
-3.780e-03,4.72
-3.770e-03,4.8
-3.760e-03,4.68
-3.750e-03,4.68
-3.740e-03,4.76
-3.730e-03,4.76
-3.720e-03,4.76
-3.710e-03,4.64
-3.700e-03,4.68
-3.690e-03,4.68
-3.680e-03,4.72
-3.670e-03,4.8
-3.660e-03,4.68
-3.650e-03,4.6
-3.640e-03,4.68
-3.630e-03,4.72
-3.620e-03,4.72
-3.610e-03,4.68
-3.600e-03,4.72
-3.590e-03,4.72
-3.580e-03,4.72
-3.570e-03,4.76
-3.560e-03,4.72
-3.550e-03,4.68
-3.540e-03,4.72
-3.530e-03,4.72
-3.520e-03,4.68
-3.510e-03,4.68
-3.500e-03,4.6
-3.490e-03,4.76
-3.480e-03,4.8
-3.470e-03,4.76
-3.460e-03,4.76
-3.450e-03,4.64
-3.440e-03,4.72
-3.430e-03,4.72
-3.420e-03,4.72
-3.410e-03,4.84
-3.400e-03,4.72
-3.390e-03,4.72
-3.380e-03,4.72
-3.370e-03,4.72
-3.360e-03,4.8
-3.350e-03,4.6
-3.340e-03,4.6
-3.330e-03,4.68
-3.320e-03,4.8
-3.310e-03,4.8
-3.300e-03,4.72
-3.290e-03,4.84
-3.280e-03,4.72
-3.270e-03,4.72
-3.260e-03,4.8
-3.250e-03,4.72
-3.240e-03,4.72
-3.230e-03,4.68
-3.220e-03,4.72
-3.210e-03,4.76
-3.200e-03,4.72
-3.190e-03,4.72
-3.180e-03,4.76
-3.170e-03,4.72
-3.160e-03,4.72
-3.150e-03,4.64
-3.140e-03,3.04
-3.130e-03,4.68
-3.120e-03,4.8
-3.110e-03,4.8
-3.100e-03,4.68
-3.090e-03,4.72
-3.080e-03,4.72
-3.070e-03,4.76
-3.060e-03,4.72
-3.050e-03,4.76
-3.040e-03,4.68
-3.030e-03,4.68
-3.020e-03,4.76
-3.010e-03,4.72
-3.000e-03,4.8
-2.990e-03,4.76
-2.980e-03,4.68
-2.970e-03,4.68
-2.960e-03,4.76
-2.950e-03,4.76
-2.940e-03,4.72
-2.930e-03,4.88
-2.920e-03,4.68
-2.910e-03,4.84
-2.900e-03,4.72
-2.890e-03,4.72
-2.880e-03,4.68
-2.870e-03,4.76
-2.860e-03,4.72
-2.850e-03,4.76
-2.840e-03,4.76
-2.830e-03,4.76
-2.820e-03,4.72
-2.810e-03,4.68
-2.800e-03,4.68
-2.790e-03,4.72
-2.780e-03,5.32
-2.770e-03,4.76
-2.760e-03,4.68
-2.750e-03,4.68
-2.740e-03,4.76
-2.730e-03,4.8
-2.720e-03,4.44
-2.710e-03,4.68
-2.700e-03,4.68
-2.690e-03,4.72
-2.680e-03,4.72
-2.670e-03,4.68
-2.660e-03,4.68
-2.650e-03,4.64
-2.640e-03,4.68
-2.630e-03,4.72
-2.620e-03,4.56
-2.610e-03,5.4
-2.600e-03,4.68
-2.590e-03,4.72
-2.580e-03,4.68
-2.570e-03,4.92
-2.560e-03,4.68
-2.550e-03,4.64
-2.540e-03,4.68
-2.530e-03,4.72
-2.520e-03,4.76
-2.510e-03,4.72
-2.500e-03,4.68
-2.490e-03,4.72
-2.480e-03,4.76
-2.470e-03,4.76
-2.460e-03,4.76
-2.450e-03,4.68
-2.440e-03,4.68
-2.430e-03,4.72
-2.420e-03,4.52
-2.410e-03,4.64
-2.400e-03,4.72
-2.390e-03,4.72
-2.380e-03,4.72
-2.370e-03,4.8
-2.360e-03,5.08
-2.350e-03,4.76
-2.340e-03,4.72
-2.330e-03,4.72
-2.320e-03,4.76
-2.310e-03,4.6
-2.300e-03,4.68
-2.290e-03,4.68
-2.280e-03,4.76
-2.270e-03,4.76
-2.260e-03,4.84
-2.250e-03,4.92
-2.240e-03,4.68
-2.230e-03,4.72
-2.220e-03,4.76
-2.210e-03,4.8
-2.200e-03,4.72
-2.190e-03,4.68
-2.180e-03,4.72
-2.170e-03,4.76
-2.160e-03,4.76
-2.150e-03,4.64
-2.140e-03,4.68
-2.130e-03,4.72
-2.120e-03,4.8
-2.110e-03,4.8
-2.100e-03,4.76
-2.090e-03,4.72
-2.080e-03,4.72
-2.070e-03,4.64
-2.060e-03,4.6
-2.050e-03,4.68
-2.040e-03,4.68
-2.030e-03,4.72
-2.020e-03,4.72
-2.010e-03,4.76
-2.000e-03,5.52
-1.990e-03,4.68
-1.980e-03,4.68
-1.970e-03,4.72
-1.960e-03,4.72
-1.950e-03,4.8
-1.940e-03,4.72
-1.930e-03,4.72
-1.920e-03,4.76
-1.910e-03,4.8
-1.900e-03,4.88
-1.890e-03,4.88
-1.880e-03,4.72
-1.870e-03,4.72
-1.860e-03,4.76
-1.850e-03,4.72
-1.840e-03,4.68
-1.830e-03,4.68
-1.820e-03,4.72
-1.810e-03,4.72
-1.800e-03,4.8
-1.790e-03,4.68
-1.780e-03,4.72
-1.770e-03,4.72
-1.760e-03,4.76
-1.750e-03,4.76
-1.740e-03,4.76
-1.730e-03,4.64
-1.720e-03,4.68
-1.710e-03,4.68
-1.700e-03,4.84
-1.690e-03,4.64
-1.680e-03,4.72
-1.670e-03,4.72
-1.660e-03,4.76
-1.650e-03,4.8
-1.640e-03,3.92
-1.630e-03,4.64
-1.620e-03,4.68
-1.610e-03,4.72
-1.600e-03,4.76
-1.590e-03,4.56
-1.580e-03,4.72
-1.570e-03,4.68
-1.560e-03,4.72
-1.550e-03,4.72
-1.540e-03,4.88
-1.530e-03,5
-1.520e-03,4.64
-1.510e-03,4.72
-1.500e-03,4.8
-1.490e-03,4.8
-1.480e-03,4.68
-1.470e-03,4.64
-1.460e-03,4.72
-1.450e-03,4.72
-1.440e-03,4.8
-1.430e-03,4.68
-1.420e-03,4.64
-1.410e-03,4.72
-1.400e-03,4.76
-1.390e-03,4.8
-1.380e-03,4.72
-1.370e-03,4.72
-1.360e-03,4.76
-1.350e-03,4.68
-1.340e-03,4.84
-1.330e-03,4.6
-1.320e-03,4.68
-1.310e-03,4.72
-1.300e-03,4.8
-1.290e-03,4.8
-1.280e-03,2.72
-1.270e-03,4.72
-1.260e-03,4.68
-1.250e-03,4.72
-1.240e-03,4.68
-1.230e-03,4.76
-1.220e-03,4.68
-1.210e-03,4.72
-1.200e-03,4.72
-1.190e-03,4.72
-1.180e-03,4.64
-1.170e-03,4.72
-1.160e-03,4.72
-1.150e-03,4.76
-1.140e-03,4.72
-1.130e-03,4.76
-1.120e-03,4.72
-1.110e-03,4.64
-1.100e-03,4.72
-1.090e-03,4.8
-1.080e-03,4.76
-1.070e-03,4.72
-1.060e-03,4.68
-1.050e-03,4.72
-1.040e-03,4.76
-1.030e-03,4.8
-1.020e-03,4.8
-1.010e-03,4.68
-1.000e-03,4.72
-9.900e-04,4.76
-9.800e-04,4.88
-9.700e-04,4.8
-9.600e-04,4.72
-9.500e-04,4.68
-9.400e-04,4.76
-9.300e-04,4.8
-9.200e-04,4.72
-9.100e-04,4.64
-9.000e-04,4.72
-8.900e-04,4.72
-8.800e-04,4.72
-8.700e-04,4.28
-8.600e-04,4.72
-8.500e-04,4.72
-8.400e-04,4.68
-8.300e-04,4.72
-8.200e-04,4.76
-8.100e-04,4.68
-8.000e-04,4.68
-7.900e-04,4.76
-7.800e-04,4.8
-7.700e-04,5.16
-7.600e-04,4.64
-7.500e-04,4.68
-7.400e-04,4.72
-7.300e-04,4.76
-7.200e-04,4.8
-7.100e-04,4.72
-7.000e-04,4.68
-6.900e-04,4.72
-6.800e-04,4.8
-6.700e-04,4.76
-6.600e-04,4.72
-6.500e-04,4.64
-6.400e-04,4.76
-6.300e-04,4.72
-6.200e-04,4.44
-6.100e-04,4.8
-6.000e-04,4.72
-5.900e-04,4.72
-5.800e-04,4.76
-5.700e-04,4.76
-5.600e-04,4.72
-5.500e-04,4.72
-5.400e-04,4.68
-5.300e-04,4.76
-5.200e-04,4.76
-5.100e-04,4.48
-5.000e-04,4.72
-4.900e-04,4.72
-4.800e-04,4.72
-4.700e-04,4.72
-4.600e-04,4.88
-4.500e-04,4.6
-4.400e-04,4.68
-4.300e-04,4.72
-4.200e-04,4.68
-4.100e-04,4.72
-4.000e-04,4.68
-3.900e-04,4.64
-3.800e-04,4.72
-3.700e-04,4.76
-3.600e-04,4.72
-3.500e-04,4.68
-3.400e-04,4.68
-3.300e-04,4.76
-3.200e-04,4.8
-3.100e-04,4.8
-3.000e-04,4.72
-2.900e-04,4.68
-2.800e-04,4.72
-2.700e-04,4.72
-2.600e-04,4.96
-2.500e-04,4.88
-2.400e-04,4.64
-2.300e-04,4.72
-2.200e-04,4.76
-2.100e-04,4.8
-2.000e-04,4.8
-1.900e-04,4.72
-1.800e-04,4.72
-1.700e-04,4.72
-1.600e-04,4.76
-1.500e-04,4.64
-1.400e-04,4.68
-1.300e-04,4.68
-1.200e-04,4.68
-1.100e-04,4.72
-1.000e-04,4.76
-9.000e-05,4.76
-8.000e-05,4.72
-7.000e-05,4.72
-6.000e-05,4.8
-5.000e-05,4.76
-4.000e-05,4.72
-3.000e-05,4.68
-2.000e-05,4.68
-1.000e-05,4.76
5.000e-15,4.8
1.000e-05,4.72
2.000e-05,4.72
3.000e-05,4.72
4.000e-05,4.8
5.000e-05,4.76
6.000e-05,4.72
7.000e-05,4.68
8.000e-05,4.72
9.000e-05,4.92
1.000e-04,4.8
1.100e-04,4.6
1.200e-04,4.68
1.300e-04,4.68
1.400e-04,4.76
1.500e-04,4.8
1.600e-04,4.72
1.700e-04,4.72
1.800e-04,4.68
1.900e-04,4.72
2.000e-04,4.76
2.100e-04,4.68
2.200e-04,4.76
2.300e-04,4.72
2.400e-04,4.72
2.500e-04,4.68
2.600e-04,4.72
2.700e-04,4.68
2.800e-04,4.68
2.900e-04,4.76
3.000e-04,4.8
3.100e-04,4.72
3.200e-04,4.68
3.300e-04,4.68
3.400e-04,4.72
3.500e-04,4.76
3.600e-04,4.8
3.700e-04,4.64
3.800e-04,4.68
3.900e-04,4.72
4.000e-04,4.8
4.100e-04,4.76
4.200e-04,4.72
4.300e-04,4.68
4.400e-04,4.72
4.500e-04,4.24
4.600e-04,4.8
4.700e-04,5.84
4.800e-04,4.72
4.900e-04,4.72
5.000e-04,4.72
5.100e-04,4.8
5.200e-04,4.88
5.300e-04,4.68
5.400e-04,4.68
5.500e-04,4.68
5.600e-04,4.8
5.700e-04,4.8
5.800e-04,4.72
5.900e-04,4.72
6.000e-04,4.72
6.100e-04,4.72
6.200e-04,4.72
6.300e-04,4.84
6.400e-04,4.72
6.500e-04,4.76
6.600e-04,4.52
6.700e-04,4.76
6.800e-04,4.64
6.900e-04,4.68
7.000e-04,4.76
7.100e-04,4.72
7.200e-04,4.72
7.300e-04,4.72
7.400e-04,4.72
7.500e-04,4.72
7.600e-04,4.76
7.700e-04,4.72
7.800e-04,4.72
7.900e-04,4.64
8.000e-04,4.68
8.100e-04,4.88
8.200e-04,4.8
8.300e-04,4.96
8.400e-04,4.72
8.500e-04,4.76
8.600e-04,4.72
8.700e-04,4.8
8.800e-04,4.16
8.900e-04,4.72
9.000e-04,4.68
9.100e-04,4.76
9.200e-04,4.76
9.300e-04,4.64
9.400e-04,4.68
9.500e-04,4.68
9.600e-04,4.68
9.700e-04,4.76
9.800e-04,4.84
9.900e-04,4.6
1.000e-03,4.72
1.010e-03,4.88
1.020e-03,5.04
1.030e-03,4.76
1.040e-03,4.72
1.050e-03,4.68
1.060e-03,4.68
1.070e-03,4.72
1.080e-03,4.8
1.090e-03,4.76
1.100e-03,4.68
1.110e-03,4.72
1.120e-03,4.8
1.130e-03,4.8
1.140e-03,4.76
1.150e-03,4.64
1.160e-03,4.8
1.170e-03,4.72
1.180e-03,4.8
1.190e-03,4.8
1.200e-03,4.72
1.210e-03,4.64
1.220e-03,4.72
1.230e-03,4.76
1.240e-03,4.28
1.250e-03,4.68
1.260e-03,4.68
1.270e-03,4.72
1.280e-03,4.68
1.290e-03,4.6
1.300e-03,4.68
1.310e-03,4.68
1.320e-03,4.72
1.330e-03,4.76
1.340e-03,4.8
1.350e-03,4
1.360e-03,4.72
1.370e-03,4.6
1.380e-03,4.72
1.390e-03,4.72
1.400e-03,4.72
1.410e-03,4.68
1.420e-03,4.68
1.430e-03,4.72
1.440e-03,4.8
1.450e-03,4.72
1.460e-03,4.68
1.470e-03,4.68
1.480e-03,4.72
1.490e-03,4.76
1.500e-03,4.76
1.510e-03,4.64
1.520e-03,4.48
1.530e-03,4.72
1.540e-03,4.76
1.550e-03,4.84
1.560e-03,4.68
1.570e-03,4.72
1.580e-03,4.76
1.590e-03,4.72
1.600e-03,4.92
1.610e-03,4.64
1.620e-03,4.68
1.630e-03,4.72
1.640e-03,4.8
1.650e-03,3
1.660e-03,4.68
1.670e-03,4.64
1.680e-03,4.72
1.690e-03,4.72
1.700e-03,5
1.710e-03,4.84
1.720e-03,4.68
1.730e-03,4.44
1.740e-03,4.72
1.750e-03,4.76
1.760e-03,4.68
1.770e-03,4.68
1.780e-03,4.72
1.790e-03,4.72
1.800e-03,4.8
1.810e-03,4.68
1.820e-03,4.72
1.830e-03,4.72
1.840e-03,4.72
1.850e-03,4.76
1.860e-03,4.68
1.870e-03,4.6
1.880e-03,4.28
1.890e-03,4.76
1.900e-03,4.8
1.910e-03,4.72
1.920e-03,4.72
1.930e-03,4.72
1.940e-03,4.76
1.950e-03,4.76
1.960e-03,4.8
1.970e-03,4.72
1.980e-03,4.68
1.990e-03,4.76
2.000e-03,4.72
2.010e-03,4.8
2.020e-03,4.68
2.030e-03,4.68
2.040e-03,4.68
2.050e-03,4.72
2.060e-03,5.2
2.070e-03,4.72
2.080e-03,4.76
2.090e-03,4.88
2.100e-03,4.76
2.110e-03,4.8
2.120e-03,4.64
2.130e-03,4.68
2.140e-03,4.68
2.150e-03,4.68
2.160e-03,4.76
2.170e-03,4.68
2.180e-03,4.76
2.190e-03,4.72
2.200e-03,4.72
2.210e-03,4.76
2.220e-03,4.76
2.230e-03,4.68
2.240e-03,4.72
2.250e-03,4.76
2.260e-03,4.76
2.270e-03,4.76
2.280e-03,4.72
2.290e-03,4.72
2.300e-03,4.72
2.310e-03,4.8
2.320e-03,4.8
2.330e-03,4.68
2.340e-03,4.68
2.350e-03,4.68
2.360e-03,4.72
2.370e-03,4.8
2.380e-03,4.68
2.390e-03,4.72
2.400e-03,4.68
2.410e-03,4.76
2.420e-03,4.84
2.430e-03,4.72
2.440e-03,4.72
2.450e-03,5.32
2.460e-03,4.72
2.470e-03,4.72
2.480e-03,4.72
2.490e-03,4.68
2.500e-03,4.68
2.510e-03,4.72
2.520e-03,4.8
2.530e-03,4.72
2.540e-03,4.72
2.550e-03,4.68
2.560e-03,4.72
2.570e-03,4.76
2.580e-03,4.72
2.590e-03,4.68
2.600e-03,5.16
2.610e-03,4.8
2.620e-03,4.84
2.630e-03,4.8
2.640e-03,4.68
2.650e-03,4.68
2.660e-03,4.72
2.670e-03,4.76
2.680e-03,4.8
2.690e-03,4.72
2.700e-03,4.72
2.710e-03,4.76
2.720e-03,4.76
2.730e-03,4.68
2.740e-03,4.72
2.750e-03,4.68
2.760e-03,4.68
2.770e-03,4.72
2.780e-03,4.92
2.790e-03,4.68
2.800e-03,4.8
2.810e-03,4.72
2.820e-03,4.76
2.830e-03,4.76
2.840e-03,4.72
2.850e-03,4.68
2.860e-03,4.72
2.870e-03,4.72
2.880e-03,4.76
2.890e-03,4.72
2.900e-03,4.72
2.910e-03,4.8
2.920e-03,4.76
2.930e-03,4.76
2.940e-03,4.72
2.950e-03,4.8
2.960e-03,4.64
2.970e-03,4.76
2.980e-03,4.72
2.990e-03,4.8
3.000e-03,4.68
3.010e-03,4.72
3.020e-03,4.76
3.030e-03,4.72
3.040e-03,4.76
3.050e-03,4.64
3.060e-03,4.68
3.070e-03,4.68
3.080e-03,4.76
3.090e-03,4.72
3.100e-03,4.76
3.110e-03,4.64
3.120e-03,4.72
3.130e-03,4.8
3.140e-03,4.8
3.150e-03,4.76
3.160e-03,4.64
3.170e-03,4.72
3.180e-03,4.72
3.190e-03,4.8
3.200e-03,4.64
3.210e-03,4.68
3.220e-03,4.72
3.230e-03,4.72
3.240e-03,4.8
3.250e-03,4.72
3.260e-03,4.76
3.270e-03,4.76
3.280e-03,4.72
3.290e-03,4.76
3.300e-03,4.72
3.310e-03,4.76
3.320e-03,4.72
3.330e-03,4.72
3.340e-03,4.8
3.350e-03,4.8
3.360e-03,4.72
3.370e-03,4.68
3.380e-03,4.68
3.390e-03,4.8
3.400e-03,4.72
3.410e-03,4.68
3.420e-03,4.72
3.430e-03,4.72
3.440e-03,4.72
3.450e-03,4.8
3.460e-03,4.72
3.470e-03,4.64
3.480e-03,4.72
3.490e-03,4.72
3.500e-03,4.72
3.510e-03,4.68
3.520e-03,4.92
3.530e-03,4.68
3.540e-03,4.76
3.550e-03,4.8
3.560e-03,4.68
3.570e-03,4.72
3.580e-03,4.68
3.590e-03,4.76
3.600e-03,4.68
3.610e-03,4.6
3.620e-03,4.56
3.630e-03,4.48
3.640e-03,4.48
3.650e-03,4.56
3.660e-03,4.52
3.670e-03,4.88
3.680e-03,4.64
3.690e-03,4.68
3.700e-03,4.72
3.710e-03,4.76
3.720e-03,4.8
3.730e-03,4.8
3.740e-03,4.68
3.750e-03,4.68
3.760e-03,4.68
3.770e-03,4.76
3.780e-03,4.68
3.790e-03,4.68
3.800e-03,4.68
3.810e-03,4.72
3.820e-03,4.72
3.830e-03,4.04
3.840e-03,4.64
3.850e-03,4.72
3.860e-03,4.72
3.870e-03,4.56
3.880e-03,4.72
3.890e-03,4.68
3.900e-03,4.68
3.910e-03,4.76
3.920e-03,4.72
3.930e-03,4.8
3.940e-03,4.72
3.950e-03,4.68
3.960e-03,4.72
3.970e-03,4.8
3.980e-03,4.76
3.990e-03,4.72
4.000e-03,4.64
4.010e-03,4.68
4.020e-03,4.96
4.030e-03,4.8
4.040e-03,4.04
4.050e-03,4.68
4.060e-03,4.72
4.070e-03,4.76
4.080e-03,4.72
4.090e-03,4.72
4.100e-03,4.72
4.110e-03,4.68
4.120e-03,4.68
4.130e-03,4.76
4.140e-03,4.8
4.150e-03,4.72
4.160e-03,4.64
4.170e-03,4.68
4.180e-03,4.72
4.190e-03,4.72
4.200e-03,4.68
4.210e-03,4.72
4.220e-03,4.72
4.230e-03,4.8
4.240e-03,4.76
4.250e-03,4.72
4.260e-03,4.64
4.270e-03,4.72
4.280e-03,4.72
4.290e-03,4.76
4.300e-03,4.76
4.310e-03,4.64
4.320e-03,4.72
4.330e-03,4.76
4.340e-03,4.8
4.350e-03,4.76
4.360e-03,4.68
4.370e-03,4.76
4.380e-03,4.96
4.390e-03,4.76
4.400e-03,3.8
4.410e-03,4.68
4.420e-03,4.72
4.430e-03,4.72
4.440e-03,4.76
4.450e-03,4.92
4.460e-03,4.68
4.470e-03,4.72
4.480e-03,4.72
4.490e-03,4.72
4.500e-03,4.8
4.510e-03,4.72
4.520e-03,4.68
4.530e-03,4.68
4.540e-03,4.72
4.550e-03,4.76
4.560e-03,4.72
4.570e-03,4.72
4.580e-03,4.76
4.590e-03,4.96
4.600e-03,4.76
4.610e-03,4.68
4.620e-03,4.68
4.630e-03,4.68
4.640e-03,4.72
4.650e-03,4.8
4.660e-03,4.76
4.670e-03,4.68
4.680e-03,4.8
4.690e-03,4.76
4.700e-03,4.76
4.710e-03,4.72
4.720e-03,4.68
4.730e-03,4.72
4.740e-03,4.4
4.750e-03,4.76
4.760e-03,5.48
4.770e-03,4.68
4.780e-03,4.72
4.790e-03,4.76
4.800e-03,4.76
4.810e-03,4.72
4.820e-03,4.68
4.830e-03,4.72
4.840e-03,4.76
4.850e-03,4.76
4.860e-03,4.76
4.870e-03,4.64
4.880e-03,4.68
4.890e-03,4.72
4.900e-03,4.72
4.910e-03,4.68
4.920e-03,4.72
4.930e-03,4.68
4.940e-03,4.72
4.950e-03,4.68
4.960e-03,4.76
4.970e-03,4.68
4.980e-03,4.72
4.990e-03,4.68
5.000e-03,4.72
5.010e-03,4.8
5.020e-03,4.68
5.030e-03,4.72
5.040e-03,4.68
5.050e-03,4.76
5.060e-03,4.72
5.070e-03,4.76
5.080e-03,4.64
5.090e-03,4.68
5.100e-03,4.68
5.110e-03,4.72
5.120e-03,4.88
5.130e-03,4.72
5.140e-03,4.68
5.150e-03,4.72
5.160e-03,4.76
5.170e-03,4.8
5.180e-03,4.72
5.190e-03,4.68
5.200e-03,4.72
5.210e-03,4.72
5.220e-03,4.68
5.230e-03,4.72
5.240e-03,4.72
5.250e-03,4.68
5.260e-03,4.72
5.270e-03,5.12
5.280e-03,4.72
5.290e-03,4.72
5.300e-03,4.76
5.310e-03,4.72
5.320e-03,4.44
5.330e-03,4.68
5.340e-03,4.72
5.350e-03,4.68
5.360e-03,4.72
5.370e-03,4.72
5.380e-03,4.72
5.390e-03,4.68
5.400e-03,4.72
5.410e-03,4.76
5.420e-03,4.8
5.430e-03,4.72
5.440e-03,4.68
5.450e-03,4.68
5.460e-03,4.8
5.470e-03,5.24
5.480e-03,4.68
5.490e-03,4.72
5.500e-03,4.72
5.510e-03,4.76
5.520e-03,4.76
5.530e-03,4.8
5.540e-03,4.72
5.550e-03,4.68
5.560e-03,4.68
5.570e-03,4.76
5.580e-03,3.68
5.590e-03,4.72
5.600e-03,4.68
5.610e-03,4.72
5.620e-03,4.72
5.630e-03,5.08
5.640e-03,4.64
5.650e-03,4.68
5.660e-03,4.76
5.670e-03,4.76
5.680e-03,5.16
5.690e-03,4.68
5.700e-03,4.68
5.710e-03,4.68
5.720e-03,4.72
5.730e-03,4.72
5.740e-03,4.72
5.750e-03,4.64
5.760e-03,4.72
5.770e-03,4.8
5.780e-03,4.8
5.790e-03,4.72
5.800e-03,4.64
5.810e-03,4.68
5.820e-03,4.8
5.830e-03,4.28
5.840e-03,4.64
5.850e-03,4.68
5.860e-03,4.68
5.870e-03,4.76
5.880e-03,4.72
5.890e-03,4.76
5.900e-03,4.68
5.910e-03,4.68
5.920e-03,4.72
5.930e-03,4.72
5.940e-03,4.48
5.950e-03,4.68
5.960e-03,4.72
5.970e-03,4.68
5.980e-03,4.68
5.990e-03,5.16
6.000e-03,4.56
6.010e-03,4.68
6.020e-03,4.76
6.030e-03,4.68
6.040e-03,3.72
6.050e-03,4.72
6.060e-03,4.72
6.070e-03,4.72
6.080e-03,4.72
6.090e-03,4.76
6.100e-03,4.68
6.110e-03,4.68
6.120e-03,4.72
6.130e-03,4.76
6.140e-03,4.8
6.150e-03,4.72
6.160e-03,4.64
6.170e-03,4.68
6.180e-03,4.76
6.190e-03,4.64
6.200e-03,4.84
6.210e-03,4.72
6.220e-03,4.72
6.230e-03,4.68
6.240e-03,4.8
6.250e-03,4.64
6.260e-03,4.72
6.270e-03,4.68
6.280e-03,4.72
6.290e-03,4.72
6.300e-03,3.04
6.310e-03,4.68
6.320e-03,4.72
6.330e-03,4.72
6.340e-03,4.76
6.350e-03,4.88
6.360e-03,4.56
6.370e-03,4.68
6.380e-03,4.72
6.390e-03,4.8
6.400e-03,5.28
6.410e-03,4.64
6.420e-03,4.6
6.430e-03,4.68
6.440e-03,4.8
6.450e-03,4.8
6.460e-03,4.68
6.470e-03,4.72
6.480e-03,4.68
6.490e-03,4.72
6.500e-03,4.8
6.510e-03,4.76
6.520e-03,4.68
6.530e-03,4.68
6.540e-03,4.76
6.550e-03,5.56
6.560e-03,4.68
6.570e-03,4.72
6.580e-03,4.72
6.590e-03,4.72
6.600e-03,4.76
6.610e-03,4.72
6.620e-03,4.72
6.630e-03,4.72
6.640e-03,4.72
6.650e-03,4.72
6.660e-03,4.48
6.670e-03,4.68
6.680e-03,4.68
6.690e-03,4.72
6.700e-03,4.72
6.710e-03,4.8
6.720e-03,5.64
6.730e-03,4.72
6.740e-03,4.76
6.750e-03,4.8
6.760e-03,4.76
6.770e-03,4.68
6.780e-03,4.68
6.790e-03,4.68
6.800e-03,4.72
6.810e-03,4.72
6.820e-03,4.72
6.830e-03,4.72
6.840e-03,4.72
6.850e-03,4.76
6.860e-03,4.76
6.870e-03,4.76
6.880e-03,4.68
6.890e-03,4.68
6.900e-03,4.64
6.910e-03,4.8
6.920e-03,4.64
6.930e-03,4.72
6.940e-03,4.72
6.950e-03,4.76
6.960e-03,4.8
6.970e-03,5.56
6.980e-03,4.72
6.990e-03,4.72
7.000e-03,4.72
7.010e-03,4.68
7.020e-03,4.72
7.030e-03,4.68
7.040e-03,4.72
7.050e-03,4.72
7.060e-03,4.72
7.070e-03,4.72
7.080e-03,4.68
7.090e-03,4.68
7.100e-03,4.72
7.110e-03,4.76
7.120e-03,4.8
7.130e-03,4.64
7.140e-03,4.72
7.150e-03,4.72
7.160e-03,4.76
7.170e-03,4.76
7.180e-03,4.68
7.190e-03,4.64
7.200e-03,4.76
7.210e-03,4.8
7.220e-03,4.76
7.230e-03,4.76
7.240e-03,4.72
7.250e-03,4.68
7.260e-03,4.8
7.270e-03,4.8
7.280e-03,4.72
7.290e-03,4.72
7.300e-03,4.72
7.310e-03,4.76
7.320e-03,4.8
7.330e-03,4.64
7.340e-03,4.72
7.350e-03,4.68
7.360e-03,4.72
7.370e-03,4.76
7.380e-03,4.72
7.390e-03,4.68
7.400e-03,4.72
7.410e-03,4.72
7.420e-03,4.76
7.430e-03,4.8
7.440e-03,4.48
7.450e-03,4.68
